code,review,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10
"@@ -0,0 +1,18 @@ +﻿// Licensed to the .NET Foundation under one or more agreements. +// The .NET Foundation licenses this file to you under the MIT license. +// See the LICENSE file in the project root for more information. + +using System; + +internal static partial class Interop +{ + internal static partial class User32 + { + public struct COPYDATASTRUCT + { + public UIntPtr dwData; + public uint cbData; + public IntPtr lpData; + } + } +} ",Why have these types been changed?,should we extract this to `enum IDC`,Why not fix this as well?,This naming... ummm...  ,"can we change this into a flags enum, I see we use it in `SystemInformation` below","`CallingConvention.Winapi` is the default value, no need to specify it.",struct ConnectionInfo {,@chrisvest Can you double-check this? Whether it's correct or not?,nit: the `[StructLayout]` isn't needed anymore,why is this needed?,Did you add null-checks to all call sites in the project?
"@@ -625,8 +625,9 @@ def get_sqd_params(rawfile): return sqd -def read_raw_kit(input_fname, mrk=None, elp=None, hsp=None, stim='>', - slope='-', stimthresh=1, preload=False, verbose=None): +def read_raw_kit(input_fname, mrk=None, mrk2=None, elp=None, hsp=None, + stim='>', slope='-', stimthresh=1, preload=False, + verbose=None): """"""Reader function for KIT conversion to FIF Parameters ","A problem with inserting new arguments is that it breaks backwards compatibility in cases where people call the function with non keyword arguments (`read_raw_kit(input_fname, mrk, elp, ...)`). Before making this change we should be sure that nobody is using this function in their scripts that way. Otherwise the safer alternative is to add new arguments at the end.",need to remove mrk2 arg and update docstring for mrk,use a proper deprecation warning,"You can still assert something about `info['kit_system_id']`, though, right?",we never use np.testing outside of tests. Also shape are tuples so == works fine.,"The GDF event reading wasn't working in the last release anyway (fix within cycle), so I thought it's useless to make it -1 for 0.15.",docs need update (can copy-paste from `RawEDF` hopefully),"This is also a bad idea. If you have 5 minutes google ""python mutable defaults"". Please change eog and misc defaults to None and handle internally.","@t3on I don't know this code too much, but I think this is your answer -- extra points would be ignored (?).",is there any test to move too?,"so we can just get it from the file extension, then, right?"
"@@ -509,7 +509,7 @@ class Yoast_Notification_Center_Test extends WPSEO_UnitTestCase { $a = new Yoast_Notification( 'a' ); $this->assertFalse( Yoast_Notification_Center::maybe_dismiss_notification( $a ) ); - $b = new Yoast_Notification( 'b', array( 'id' => uniqid( 'id' ) ) ); + $b = new Yoast_Notification( 'b', [ 'id' => uniqid( 'id' ) ] ); $this->assertFalse( Yoast_Notification_Center::maybe_dismiss_notification( $b ) ); } ",Avoid variables with short names like $b. Configured minimum length is 3.,Avoid variables with short names like $b. Configured minimum length is 3.,"I was not sure whether this would work as expected but it does. This works because: - When an array is assigned to a different variable it's values are actually copied, and not just the memory address of the array. - The `!==` operator actually compares the values in the array instead of a memory address.",By definition an identifier is required but I think I get what you did :p.,This is pretty hard to read.,"Shouldn't we avoid changing those tests? It feels like the tests (this one and the others) won't pass without 2 more arguments (eg, `null, ['resources' => []]`). Is it the case / Isn't this breaking things somehow?",Code lisibility: Please rename `$r` to `$notifys_stmt`.,"To make a request, Representative for all other tests: - move all tests into its own test classes at the new structure - copy a allready defined test and adapt it so you can pass the `$request[]` into the `run()` class I can help you if you want, but it costs me 3 nights yet to check which tests were replaced by which new class and what are the right testing parameters for it ^^ Maybe you can transform them as far as you can or have time and I'll do the rest",`@param int $uid The user ID` I know I'm a little bit nit-picking. But as far as it is is possible we should always add a description after the variables/arrays/objects. Please check this also for the other doxygen blocks (also for `@return`). Some times it is really self explanatory but it would rise the consistency and would lower the the barrier for real newcomers,Standards: Please add braces to this conditional statement and spaces around the `!==` operator.,@danrot here I'm not sure if I should change Url.php#L248 from `===` to `==` so this test case match. Before it did return true because empty($this->getCountry()) was true and it did never the equal check.
"@@ -127,6 +127,9 @@ func addDefaultingFuncs(scheme *runtime.Scheme) { } }, func(obj *DNSConfig) { + if len(obj.ClusterDomain) == 0 { + obj.ClusterDomain = ""cluster.local"" + } if len(obj.BindNetwork) == 0 { obj.BindNetwork = ""tcp4"" } ",@smarterclayton should this inform the routing config subdomain or leave that default as is?,Should this be called `DNSServers` and use `arg:dns-servers`?,I believe the correct way to check this will be to have the container make a DNS query to `kubernetes.default` and observe the resolved name.,This shouldn't be a TODO - the value has a standard default that is always applied. We can't change a default once we declare it.,"Would it make more sense to have this a not a boolean, but rather something like `Class *DNSProviderClass` with `type DNSProviderClass string`, so later on, we can have multiple options, such as `Primary`, `FailOver` etc...",Could we use `tf-test.club` instead of `test.com`? It helps to make sure we don't run into domain validation errors when running the tests.,Need to add some validation around this to ensure it is present (defaulting should ensure it is set to cluster.local) and that it has the expected format (there are existing validation functions for validation DNS names),Would prefer to call this field `ClusterDomain` since this is under the DNSConfig section and we may have other DNSDomains in the future.,I wonder what the origin of this function is and what we intended with it? Glad we are removing it - we are always-mTLS mesh.,"Hm, what is the second case here (`strings.HasPrefix(shoot.Name, shoot.GenerateName)`)? Can you explain? If both `.metadata.generateName` and `metadata.name` are specified then `.metadata.name` will win (i.e., we would have to execute the below/already existing check). What is the `HasPrefix` case?","Remove this todo, this is setting to the default"
"@@ -295,6 +295,12 @@ func NewApplication(config *orm.Config, ethClient eth.Client, advisoryLocker pos } app.HeadTracker = services.NewHeadTracker(store, headTrackables) + head, err := app.HeadTracker.HighestSeenHeadFromDB() + if err != nil { + return nil, err + } + logBroadcaster.SetLatestHeadFromStorage(head) + return app, nil } ",I think a better place for this would be inside of `broadcaster#Start()`,Can somebody confirm this is safe to remove? I do not see any init() functions or such that would require this.,"My understanding of this change: on startup we subscribe to new headers from the local last known header, and then fast forward to the globally last known header, or at least however up to date the latest ethereum node is(call it the fast-forwarded-to header). It seems like there is a possibility that we will get two notifications for the fast-forwarded-to header. That is not a problem though, because they will be of the same height, so the second notification is ignored. Is that correct?","This tracker/listener stuff wasn't a race, but I thought it looked suspicious and was able to simplify.","This is racey. If the head tracker has pulled down a new head between `Start()` and now, this head number will be wrong. You need to read from the DB _before_ the head tracker starts.",`reflect.TypeOf(hr)` looked like a mistake - Is `reflect.TypeOf(callback)` correct?,Why is it necessary to copy so much?,Since you access the saver through the `.Saver()` method perhaps some of the top-level wrapper methods on headtracker can be removed?,"using ht.chStop here is not needed, as it's already used in the surrounding select",Can we keep the name to be `HeadBroadcaster`? I think the `id` here was a mistake,"Again, now that we connect immediately, things that are subsequently attached after connection, should get a connected event. This should have always been the case."
"@@ -232,13 +232,15 @@ func (a *AuthzServer) getAllowedMap( // Fetches the id of the current user PLUS the team ids for that user subjects := auth_context.FromContext(ctx).Subjects - resp, err := a.filterHandler.FilterAuthorizedPairs(ctx, subjects, mapByResourceAndAction, methodsInfo) + inputPairs := pairs.GetKeys(mapByResourceAndAction) + + filteredPairs, err := a.introspectionHandler.FilterAuthorizedPairs(ctx, subjects, inputPairs) if err != nil { log.WithError(err).Debug(""Error on client.FilterAuthorizedPairs"") return nil, err } endpointMap, err := pairs.GetEndpointMapFromResponse( - resp.Pairs, resp.MethodsInfo, resp.MapByResourceAndAction, true) + filteredPairs, methodsInfo, mapByResourceAndAction, true) if err != nil { log.WithError(err).Debug(""Error on pairs.GetEndpointMapFromResponse"") return nil, err ","There's only one set of `mapByResourceAndAction` and `methodsInfo`, so they're no longer passed in, but retrieved in the introspection code.",Added an explicit line like this on each `evalQuery` to show that it has been consciously considered.,Consider moving this to just after 155 since that's where we use it (I got confused and thought `V2FilterAuthorizedProjects`,Pass in the awareness of the IAM version to opa here.,do we still need the last parameter at all?,Changes in this file are for a crucial bit of logging I should have added when creating ProjectsAuthorized originally. And it is particularly apropos here as it allows straightforward validation of this bug fix.,"The export endpoint does not have access to the request context so we can't get the projects information there. Rather, for this endpoint we assume that the projects information has been handled in the gateway and passed in as a filter on the query. The gateway side of this hasn't been done yet and will be done in a future PR.",no need of this line,Hopefully this doesn't create any glaring issues,"As far as I can tell, this is unused.",Getting rid of `fullyHydrate` parameter--want to always do it!
"@@ -62,7 +62,7 @@ namespace Dynamo.Search /// <summary> /// Utility methods for categorizing search elements. /// </summary> - public static class SearchCategory + public static class SearchCategoryUtil { private sealed class SearchCategoryImpl<TEntry> : ISearchCategory<TEntry> { ",This must be renamed as soon as LibraryUI introduces class with identical name `SearchCategory`.,"Just to make sure this removal is safe, you need to confirm that these properties are only ever set once (during construction) and they do not change subsequently. If they do change (e.g. renaming the `name` or `description` of a custom node), the view needs to be updated.","This class returns (use cref) NodeSearchElement which is used for creating a node, when the element is drag and dropped.","`keywordWeights` - In English, the adjective should not be plural. :)","`string iconName` is `protected` data member, can we set `iconName = ID.ToString()` in derived class instead of making this `virtual`?",Are these really popups?,Could we keep this around? I don't see why we should prevent that: there will always be need for quick experiments which can't need to wait for us to expose proper APIs for everything.,@mjkkirschner Does it have any effect on AVP?,UserControl is already specified inside xaml file,In fact it breaks indexing because a field and a facet have the same name. I will fix that.,"+1 for renaming but when I look at it, this method should not be part of the public API at all. We should remove this method from the `Subclass` interface and follow the naming convention we use for client proxies where an internal generated method is called `arc$delegate()`. So it should be `arc$destroy()` in this case."
"@@ -6,11 +6,13 @@ import os import re import socket -import OpenSSL +from OpenSSL import SSL, crypto # type: ignore # https://github.com/python/typeshed/issues/2052 import josepy as jose +from typing import Callable, Text, Union # pylint: disable=unused-import from acme import errors +from acme import str_utils logger = logging.getLogger(__name__) ",Do we get any benefit from only putting `type: ignore` for `SSL` if there is a stub for `crypto`?,"While we're here, can we delete this line?",Is there an issue tracking the need to use `type: ignore` here? Can we link it?,"Is this what you were talking about yesterday? When running lint with with Python 3.5+, the `no-name-in-module` error will go away correct?",Is this intentionally redundant?,"If we do the gating thing I suggest above, we won't need conditional tests because we'll have coupled ""running any of this code"" with ""installing apacheconfig"".",Is there an issue tracking the need to use `type: ignore` here? Can we link it?,"I feel like I'm going crazy, because current test failures are showing this import with four dots instead of 2...",Maybe we should use PipelineRequestType,"You can just import these from `typing` without needing to wrap it the `TYPE_CHECKING`. You only need to do this for stuff imported from external libraries, like core, or other modules within this SDK.",This line is too long. You probably should use a multi-line import.
"@@ -8,6 +8,14 @@ class Jetpack_Sync_Module_Themes extends Jetpack_Sync_Module { public function init_listeners( $callable ) { add_action( 'switch_theme', array( $this, 'sync_theme_support' ) ); add_action( 'jetpack_sync_current_theme_support', $callable ); + + // Sidebar updates. + add_action( ""update_option_sidebars_widgets"", array( $this, 'sync_sidebar_widgets_actions' ), 10, 2 ); + add_action( 'jetpack_widget_added', $callable, 10, 2 ); + add_action( 'jetpack_widget_removed', $callable, 10, 2 ); + add_action( 'jetpack_widget_moved_to_inactive', $callable ); + add_action( 'jetpack_cleared_inactive_widgets', $callable ); + add_action( 'jetpack_widget_reordered', $callable ); } public function init_full_sync_listeners( $callable ) { ",this could use single quotes,This one was useful in case we're moving an existing widget to another sidebar - could you please clarify why we're removing it?,If you create the object this way the actions and filters it creates are not overridable by other plugins/themes. Easiest way to fix is using a global/static and a function to retrieve that global/static.,Why do we remove this?,"Since 5.8 has already shipped, could you replace with `5.9.0`? Thank you!",Should this be update?,"Consider renaming $moved_to_inactive to $moved_to_inactive_ids Consider reducing `array_map( array( $this, 'get_widget_name' ), $moved_to_inactive ) )` to a variable called $moved_to_inactive_names and passing it as an argument to do_action",We may need to maintain the jetpack_user_authorized hook. It fires on authorization of each user. Which ensures that Jetpack has the correct user roles for that user. As such we might want to have both jetpack_site_registered and jetpack_user_authorized. If this is the case we alls need to keep that check in the sync _allowed,I think must be 6.4,') ); missing space,"Are you sure you had the right files uploaded? This is not calling it statically, and I don't see any errors in master. It's also possible that the errors in your logs were old, as this was fixed pretty recently #5839"
"@@ -356,10 +356,16 @@ class FixedDialogTeacher(Teacher): if loop is None: loop = self.training if self.random: - new_idx = random.randrange(num_eps) + new_idx = ( + random.randrange( + num_eps // self.dws + int(num_eps % self.dws > self.rank) + ) + * self.dws + + self.rank + ) else: with self._lock(): - self.index.value += 1 + self.index.value += self.dws if loop: self.index.value %= num_eps new_idx = self.index.value ",what is this computation exactly?,"I expect that a fair amount of your slowdown is switching from `if not predicate` to always calling the method... unfortunately, the null-object pattern is a bit more expensive in python than elsewhere =( I would rather land this and then do holistic optimization that micro-optimize here too much though.",please configure your editor to delete trailing whitespaces when saving a file,"Dependency queries get all by default. Only traversal defaults to `('build', 'link')`.",Which is the purpose of this decorator? I've never used it.,what is the difference between `copy_` and assignment directly?,what is the difference between `copy_` and assignment directly?,"This is broken logic, fixing using same syntax as above.","`getattr(dep, self.key_hash_type.name)()` might work instead of exposing the internal method","This will prevent all open trades from being processed, since `_process` is aborted here. Removing the return statement wont work either, since that'll duplicate the log-message",Why doesn't this type check?
"@@ -212,10 +212,7 @@ void MapgenV7Params::writeParams(Settings *settings) const int MapgenV7::getSpawnLevelAtPoint(v2s16 p) { - // Base terrain calculation - s16 y = baseTerrainLevelAtPoint(p.X, p.Y); - - // If enabled, check if inside a river + // If rivers are enabled, first check if in a river if (spflags & MGV7_RIDGES) { float width = 0.2; float uwatern = NoisePerlin2D(&noise_ridge_uwater->np, p.X, p.Y, seed) * 2; ",seems this loop is a good canditate to be replaced with a for loop,The parameter `blockpos` can be a const reference. May be offtopic for this pull request.,"wrong reference, previously we copied the object",@Footman shall we wrap these magic numbers into constants? so they have a name that describes what they are,Could you remove the second `0.0`? @pjcozzi Do you know why this is even here?,"I'm assuming this calculation has to be here insted of in `getStandingNodePos()`? I was just wondering why you didn't call `getStandingNodePos()` from here and leave it unchanged. I'm concerned that this value now depends on the condition, could that cause issues for other code that calls `getStandingNodePos()`?","@RiccardoRossi : I explicitly set it to ""false"" to indicate that it is actually implemented (in CalculateValue), and to avoid the confusion of setting it to true (for GetValue) when is meant to be in CalculateValue, which has given problems in the past.","CF seems to have a bitter relationship with ternary operators, when it comes to indentation...","Could you please rename these functions to `drawFlowingLiquid{*}`, for easier understanding?","Here I check if the number of intersection points is at least equal to Dim. In test 7, the tetrahedron with one edge laying on the horizontal plane at z = 0.0, had n_cut_edges > NDIM but only 2 intersection points, so the approximation utility was giving a plane which was not the horizontal one",Should be listed as a breaking change in CHANGES.md.
"@@ -155,7 +155,8 @@ func (a *ACME) CreateClusterConfig(leadership *cluster.Leadership, tlsConfig *tl } a.store = datastore - a.challengeProvider = &challengeProvider{store: a.store} + a.challengeTLSProvider = &challengeTLSProvider{store: a.store} + a.challengeHTTPProvider = &challengeHTTPProvider{store: a.store} ticker := time.NewTicker(24 * time.Hour) leadership.Pool.AddGoCtx(func(ctx context.Context) { ",I'm not in love with instantiating `challengeTLSProvider` & `challengeHTTPProvider` here.,Should we rename `tlsConfig` to `clientConfig`?,"This is not needed, because named return variable `err` is used here. It's a pattern we use in this file at many places.","Using switch type with only one case is probably overkill, how about using a simpler if else here?","I would prefer to use `store-gateway` as component name, to keep consistency with the objstore client metrics.","Let's stick with the golang ""ID"" naming convention.",why last? We don't add an apiserver anymore. This just adds a nother controller. Maybe rename it to `withOpenAPIAggregationController`,How about set default value as 100?,I considered making this a special-case in the existing ACLs collection (using some name that's not a valid repo for example) but decided it's better to be explicit and more verbose.,"Because the least pd lease time is 3s, and when another PD becomes leader, the time may elapse 3s+. So I think here we can even use 3s too.","As this value is not conditionally set, could you set the `ProxyProtocolVersion` directly when `tcpService` is created?"
"@@ -259,6 +259,18 @@ export class VideoContainer extends LargeContainer { this._resizeListeners = new Set(); this.$video[0].onresize = this._onResize.bind(this); + + if (isTestModeEnabled(APP.store.getState())) { + const cb = name => APP.store.dispatch(updateLastLargeVideoMediaEvent(name)); + const containerHandlers = {}; + + containerEvents.forEach(event => { + containerHandlers[event] = cb.bind(this, event); + }); + containerEvents.forEach(event => { + this.$video[0].addEventListener(event, containerHandlers[event]); + }); + } } /** ","I don't think you need a second loop here. You can add the code for adding a listener in the previous one, isn't it?","Per my understanding, changing `describe(` to `describe.configure().run(` is a no-op, since there's nothing between the `configure()` and the `run(`. Also, since IE tests are opt-in, a plain `describe(` block will not run on IE. Is this different from what you're seeing?",Should this be `enableIe()`?,is this also an issue for thumbnails?,I would try to avoid the second then.,"Side thought: what is your opinion on one day moving all these store lookups into functions that abstract the reducer name? Not needed? I like having ""selectors"" that hide the implementation of the reducers but at the same time I don't think it's needed right now when there's so much other work to be done to just move web over to react/redux.","`('message', onMessage.bind(global))` is the preferred syntax.","Do we really need this one-liner? maybe better inline it. Context: not a fan of making conference.js any larger since it's ""legacy"" code that eventually needs to be ported.",why are we still setting this attribute?,"Do you think it would be easy or wise to move this into redux, either middleware or as a state change subscriber?",please pass down the `window` from caller (`global`)
"@@ -120,7 +120,7 @@ void Power::check() { } void Power::power_on() { - lastPowerOn = millis(); + lastPowerOn = millis() + 1; // add 1 because sometimes millis() return 0 if (!powersupply_on) { PSU_PIN_ON(); safe_delay(PSU_POWERUP_DELAY); ","The `millis()` function should only return 0 before the timer starts, and then only once every 49 days. And of course, 0xFFFFFFFF + 1 is also 0.",Maybe you should add a timeout flag as well in case it gets stuck. And maybe overriding the info function instead with a blocking argument if possible.,This used to use `SERIAL_ECHOLNPGM`. Is this going to fail on AVR?,"Please just nuke out this whole preprocessor block (and move the internal TODO note to where it belongs, i.e. `skilldrp` machine_config fn)",Don't wait when already drawing a screen.,Why not just use `IPT_ACTIVE_LOW` for the unused input bits so it returns the value you want and you don't need to or it with a constant here?,"small side note / question, will test some time later today wifi_fpm_get_sleep_type() is MODEM_SLEEP_T by default (in the previous version, or when wifi-off preinit is disabled by user currently) since this is a setting, not the actual mode that is active. is it ok do wakeup & close without fpm active?",Why not call `suicide()` instead?,I don't think the 2 degree difference in battery temperature here will have any effect.,This should be reverted,"Should it be noted that focedModemSleep() can't use ESP class for state? Looking at init, c++ runtime is started later, but I'm a bit fuzzy on details Should it use standalone function, which this call site uses as well as ESP::forcedModemSleep()?"
"@@ -71,6 +71,12 @@ func BinVersion() (string, error) { } func init() { + absPath, err := exec.LookPath(""git"") + if err != nil { + panic(fmt.Sprintf(""Git not found: %v"", err)) + } + GitExecutable = absPath + gitVersion, err := BinVersion() if err != nil { panic(fmt.Sprintf(""Git version missing: %v"", err)) ",I think this is unnecessary and we should change many other places git command invokes and add an option on app.ini.,We need `repo.Close()` here.,"why not change the if above to `if (!gitDir.trim())` and do this in else, that looks cleaner IMO","why not change the if above to `if (!gitDir.trim())` and do this in else, that looks cleaner IMO",does this align w/ the formatting we use for other warnings like when we create a binary build? it would also be nice if we could (concisely) also explain the implications of not finding git.,"i still find it weird that this timedCommand method is, in theory, generic, but then returns ""ErrGitNotAvailable"" if the command isn't found. How would you feel about changing timedCommand to not make the command name configurable? Or changing ErrGitNotAvailable to a more generic ErrCommandNotFound or something?","Not sure we should be recommending `origin` to people for existing repos, since that could easily fail if there's already an `origin` and it would probably be too verbose to explain all the subtleties here. But I really don't know for sure, and I think @malgorithms is the best choice of reviewer for user-facing wording issues.","It's not stated in the docs, but I've just checked the source and `ioutil.TempDir()` will use `0700` for dir permissions, which is OK.","Don't display the first timeout duration, it's redundant. Just indicate the next interval.","Will be interesting to see how frustrating this warning is in practice. It will fire anytime your ""origin"" is not GitHub.","Will be interesting to see how frustrating this warning is in practice. It will fire anytime your ""origin"" is not GitHub."
"@@ -4396,6 +4396,7 @@ bool Blockchain::check_blockchain_pruning() return m_db->check_pruning(); } //------------------------------------------------------------------ +// returns min(Mb, 2Ml) as per https://github.com/ArticMine/Monero-Documents/blob/master/MoneroScaling2021-02.pdf from HF_VERSION_LONG_TERM_BLOCK_WEIGHT uint64_t Blockchain::get_next_long_term_block_weight(uint64_t block_weight) const { PERF_TIMER(get_next_long_term_block_weight); ","This is only true for `hf_version >= HF_VERSION_2021_SCALING`, otherwise it is `min(Mb, 1.4*Ml)`.",interfact -> interface,nit: there should be no newline here.,"If the check on line 669 fails, then `coinbase` is uninitialised. If I am reading this correctly, this should be happening until version 5 hits.","Normally we have three import groups (stdlib, non-elastic, then elastic). So just merge this one into the group above.",Was this just the wrong RPC call?,Why not rename `block_package::block_size` as well?,"New implies returns pointer , make it a pointer and all these crosslink methods should have pointer receiver","Pedantic, but you probably meant to keep the export/import ordering","For maintainability, maybe sort these milestone numbers in increasing order?",There's still a FIXME here and the formatting is wrong
"@@ -989,8 +989,8 @@ define([ } var viewExtentCVCartographic = new Cartographic(); - var viewExtentCVNorthEast = Cartesian4.clone(Cartesian4.UNIT_W); - var viewExtentCVSouthWest = Cartesian4.clone(Cartesian4.UNIT_W); + var viewExtentCVNorthEast = new Cartesian3(); + var viewExtentCVSouthWest = new Cartesian3(); var viewExtentCVTransform = new Matrix4(); function extentCameraPositionColumbusView(camera, extent, projection, result, positionOnly) { var north = extent.north; ","You can remove these too. Below do: `var northEast = projection.project(cart, viewExtentCVNorthEast);` and remove `position`. Same thing for `southWest`.",Is this just a band-aid? Should we apply Gram-Schmidt orthonormalization earlier so the matrix is orthonormal?,This will bomb on older browsers. Change the above `typeof WebGLRenderingContext` check to return an empty object instead.,This should be `Cartesian3`.,You should revert these back to `Cartesian3`.,"This should `throw`...or all `from` functions should not require the `result` parameter, which is probably better since it avoids setting the members twice. The doc for `result` needs to be put back then.",Is here and below better than just transposing the matrix or negating the angle?,@mramato do you remember why this was added?,"How often does `transformChanged` being true? Could we save 3 branches by having this and the next 2 `if` checks wrapped in a single `if(transformChanged)` check. If it's usually false, that causes this code to be 1 `if` most of the time instead of always 3.",@bagnell using `this.setView` here breaks a whole bunch of the tests and I couldn't figure out why.,"Can't this just be `options = clone(options, true);` now?"
"@@ -79,4 +79,4 @@ foreach ($slas as $sla) { echo '</div>'; } -$pagetitle[] = 'SLAs'; +$pagetitle[] = 'SLAs'; \ No newline at end of file ","Oopsie, files should have a blank line at the end.",This would be better as `$type . 'Class.php.twig` and then let Twig throw an exception if it doesn't exist. But we could fix this when we need it.,Could you expand the test for that? There's already a TODO in the `XmlLoaderTest` for that.,Could you remove this empty line?,Would `! in_array()` be better here?,Same about the newline at the end.,please add a doxygen header,"Shouldn't have any space between attribute name, ""="" and attribute value.","Please remove the empty line here (locally, you can't do it through the online editor).",I think this condition makes the config option obsolete in form of : `False && False || True` Its sufficient to drop the last OR. To clarify: `false && false` becomes just `false`. And `false ||true` is always `true`,"Same thing here, if this is dead code it should be removed outright."
"@@ -705,8 +705,16 @@ get_object_layout(struct pl_jump_map *jmap, struct pl_obj_layout *layout, D_DEBUG(DB_PL, ""Target unavailable "" DF_TARGET "". Adding to remap_list: fail cnt %d\n"", DP_TARGET(target), fail_tgt_cnt); - rc = remap_alloc_one(remap_list, k, target, - false); + + if (remap_grp_used == NULL) { + remap_grp_used = remap_gpu_alloc_one(&dgu_remap_list, + dom_cur_grp_used); + if (remap_grp_used == NULL) + D_GOTO(out, rc = -DER_NOMEM); + realloc_grp_used = true; + } + + rc = remap_alloc_one(remap_list, k, target, false, remap_grp_used); if (rc) D_GOTO(out, rc); ","It's really hard to follow this, why don't you just simply allocate per-RDG ""used domain bitmap"" for all groups at the very beginning (Just like what we did for other bitmaps)?","this seems wrong. The rpc should only be set if obj_req_create succeeds. In this case, it seems coverity would be complaining that rpc is not NULL initialized. In fact, this can make it worse because rpc could be garbage and therefore it will call crt_req_decref even if it fails.","I'm having trouble following this code, it's traverersing a hash table, and copying in up to CRT_SRV_CONTEXT_NUM per hash-table entry by the looks of it, so this buffer could potentialy be over-run?","just curious how can it happen? when pool created the sub-group should be created already, why in bcast the crt_grp_lookup_grpid() possibly fail?","Instead of using 'agg_flags' to inform vos_iterate() to do this post callback, perhaps we'd make it more general? Like making vos_iterate() accepts two iteration callbacks: pre_callback() & post_callback(), pre_callback() is called before recursively iterating subtree, post_callback() is called when back from subtree iterating. What do you think?","Possible change, but very minor, up to you. Suggest defining a new label out_svc just before the existing pool_svc_put_leader() call at the end of the function, and changing the D_GOTO here to specify out_svc.","Hmm, I think a few original test assume the cell size is 1M here, is it ok to change it to be 32K here. Probably confirm with the original writer?",(style) line over 80 characters,"So there is no way to validate whether aggregation is disabled on all servers (no APIs)? I feel sleep may not be the correct method. Anyway, I will let you decide... example: rc = set_pool_reclaim_strategy(); assert_int_equal(rc, 0) rc = verify_pool_reclaim_status(on all ranks); assert_int_equal(rc, 0)","In the CoRPC case, if rank X receives an incoming request, rejects the incoming HLC timestamp T, proceeds to crt_corpc_req_hdlr, then it will forward the request to its children before hitting the ""if"" check added here. Will the requests to the children carrying HLC timestamps >= T? One solution is to at least ensure they carry timestamps = T. If only a few ranks' clocks are largely behind the other ranks, then they won't stop the CoRPC reaching the other ranks. The problem will be that when the replies aggregates these ""behind"" ranks won't have their local replies. I'm not sure if this is worth the trouble. Another solution is to simply do the check earlier, before forwarding. Because the former solution seems to bring little benefit, I'm leaning towards this solution.",as is this one.
"@@ -35,7 +35,7 @@ let PropertyRulesDef; */ const GLOBAL_PROPERTY_RULES = { 'class': { - blacklistedValueRegex: '(^|\\W)i-amphtml-', + denylistedValueRegex: '(^|\\W)i-amphtml-', }, 'hidden': null, 'text': null, ","/cc @choumx I can't tell if this value is actually exposed to publishers. If so, this isn't safe to change.","Self review, these literals are the same. Consider if there is a better pattern.",Seems like this is an unrelated change. Revert.,"probably no need to change type here since `GlobsDef` is a typealias to `!Array<!GlobDef>` and `GlobDef` is in turn a typealias to `string` which makes them equivalent. but it makes the input string have a bit more context, sorta like doing a type alias for string -> Url `/** @typedef {string} */ var Url;`. I dont know if this is done or valid in closure compiler annotations but we usually did this in haskell/scala. (don't feel strongly either way of course)",could we move this block somewhere into the SCE doc and link to it from here? otherwise the two copies will diverge over time,Change this line too.,Replace `http` with `https?`,Hmm. This doesn't work across multiple lines as written. Let me get back to you with a version of the regex that works across lines.,nit: this cast would look better surrounding obj right? or does it need to be on the binding?,"Is it necessary? Attribute values will be properly encoded, so there's no chance to actually insert the angle bracket into the final HTML.",Ignore above then :)
"@@ -178,9 +178,13 @@ class PickDropChannelsMixin(object): inst = self.copy() if copy else self idx = [inst.ch_names.index(c) for c in ch_names if c in inst.ch_names] + if hasattr(inst, 'picks'): inst.picks = [inst.picks[k] for k in idx] + if hasattr(inst, 'cals'): + inst.cals = inst.cals[idx] + inst.info = pick_info(inst.info, idx, copy=False) my_get = lambda attr: getattr(inst, attr, None) ",@agramfort I like this better since it's a separate issue from preloading. WDYT? cc @dengemann,Use raw or epochs with an if. Instance is internal jargon,"More DRY to just call `self._pick_projs()` at the end of `self._pick_drop_channels`, no? The one you don't technically need it for is `reorder_channels`, but that's okay because it will be a no-op there. It would however have avoided the bug that seems to be here, namely, that it seems to be missing from `def drop_channels` (right?)",@larsoner I don't really understand why `meg=True` here - shouldn't this pick only ICA channels (i.e. `misc` channels)?,why also EOG?,should probably put after `copy` even though it's about to be removed (could in 0.12 break someone's code),why do we actually have this one?,you can avoid the False as it's False by default,FYI @jona-sassenhagen this happens because of the projection vectors -- the warning about using 1 channel being dangerous was the hint :),remove this line. You do it below,"This should just automagically work. If it doesn't, I'll push a commit to fix the decorator (it's possible it has some bug)"
"@@ -52,9 +52,8 @@ class DataIterator: @classmethod def from_params(cls, params: Params): - from allennlp.experiments.registry import Registry # TODO(Mark): The adaptive iterator will need a bit of work here, # to retrieve the scaling function etc. - iterator_type = params.pop_choice(""type"", Registry.list_data_iterators()) - return Registry.get_data_iterator(iterator_type)(**params.as_dict()) # type: ignore + iterator_type = params.pop_choice(""type"", cls.list_available()) + return cls.by_name(iterator_type)(**params.as_dict()) # type: ignore ","Do we actually need the `# type: ignore` here? We don't have it in other places. Also, there is no listed return type for the method - maybe that's the reason there was a type failure?","Do we actually need the `# type: ignore` here? We don't have it in other places. Also, there is no listed return type for the method - maybe that's the reason there was a type failure?",Why doesn't this one type check?,Why doesn't this one type check?,"Can you add a return type here, and anywhere else on these where it's missing one?","Can you add a return type here, and anywhere else on these where it's missing one?",Why do we need these imports?,Why do we need these imports?,Checkout is the only object with a custom PK field name and it is not translatable.,Checkout is the only object with a custom PK field name and it is not translatable.,We need a blank line here.
