code,review,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10
"public static String humanReadable(float bytes) { if (bytes > GB) { return String.format(""%.03f GB"", bytes / GB); } else if (bytes > MB) { return String.format(""%.03f MB"", bytes / MB); } else if (bytes > KB) { return String.format(""%.03f kB"", bytes / KB); } else { return String.format(""%.02f B"", bytes); } }",TB too?,rename to message,"It it better to throw unchecked exception than simply print error because if error occurs then variable 'm' will be null and NullPointerException will be thrown later (line 16). try { m = MessageDigest.getInstance(""MD5""); } catch (NoSuchAlgorithmException e) { e.printStackTrace(); //use logger instead throw new RuntimeException(""No Such Algorithm: MD5""); }",We can also move this up to the declaration and remove the meaningless initialization.,For test stability we maintain the previous quiet period of 0. But live behavior will change.,duplicate logic in getPrivateKeyAlias method().,final,"This too, possibly","This seems like the opposite of remove to me, since the range goes from beginning to end, if we remove from resourceEntry.begin to resourceEntry.end, then if the original begin is larger than the resourceEntry.begin and we set begin to the resourceEntry.begin, we'd be adding those ports between resourceEntry.begin and begin to the range. Similarly for end.",Message needs updating,"yeah, this is definitely a bad idea, since exclude may be equal to, say, ""hey"" and the entire code will crash. Let's find a way to use Xembly"
"private void reset() { if (chunk != null) { chunkedInput = new HttpChunkedInput(new RepeatedBytesInput()); request = new DefaultHttpRequest(HttpVersion.HTTP_1_1, HttpMethod.POST, path); HttpUtil.setContentLength(request, totalSize); request.headers().add(RestUtils.Headers.BLOB_SIZE, totalSize); request.headers().add(RestUtils.Headers.SERVICE_ID, serviceId); request.headers().add(RestUtils.Headers.AMBRY_CONTENT_TYPE, ""application/octet-stream""); if (targetAccountName != null) { request.headers().add(RestUtils.Headers.TARGET_ACCOUNT_NAME, targetAccountName); } if (targetContainerName != null) { request.headers().add(RestUtils.Headers.TARGET_CONTAINER_NAME, targetContainerName); } } else { if (pathList == null) { request = new DefaultFullHttpRequest(HttpVersion.HTTP_1_1, HttpMethod.GET, path); } else { request = new DefaultFullHttpRequest(HttpVersion.HTTP_1_1, HttpMethod.GET, pathList.get(counter.getAndIncrement() % pathList.size())); } } for (Pair<String, String> headerNameValue : customHeaders) { request.headers().add(headerNameValue.getFirst(), headerNameValue.getSecond()); } chunksReceived = 0; sizeReceived = 0; lastChunkReceiveTime = 0; requestStartTime = System.currentTimeMillis(); response = null; }",Do you think it's worthwhile to check !targetAccountName.isEmpty() as well? Same for container's check.,Please rename to edgeId.,"This should be a not comparison, original line:  java if (false == actorJid.toBareJID().equals(ns.getUser())) {  Basically we don't want to show a subscription != 'subscribed' to anyone but the owner/admin or the user themselves.",Needs quotes around the msbuild command,These ^ could be final.,you should use res.isWorseThan(Result.SUCCESS) instead. <LINK_0>,"verifyExceptionMatch() blocks on future.get(), so isDone() will always be true when you're here, no? Also, if the callback was received, then we should ensure that future.get() returns immediately as well, so shouldn't it be a timed get within verifyExceptionMatch()?",_== true_ part is not needed as booleanForKeyWithDefault already returns a boolean ;),"Could we just log the stacktrace, rather than sending it on the response?",Why is this needed?,Do a null check instead of catching the NPE. Can a try with resources be used?
"private void load() { List<OnmsNode> nodes = nodeDao.findAll(); this.sparseGraph = new DirectedSparseGraph(); int counter = 0; for (OnmsNode node : nodes) { CustomVertex vertexChild = new CustomVertex(NAMESPACE, node); if (node.getParent() == null) { this.sparseGraph.addVertex(vertexChild); } else { CustomVertex vertexParent = new CustomVertex(NAMESPACE, node.getParent()); vertexChild.setParent(vertexParent); this.sparseGraph.addVertex(vertexChild); this.sparseGraph.addVertex(vertexParent); this.sparseGraph.addEdge(new AbstractEdge(NAMESPACE, String.valueOf(counter), vertexParent, vertexChild), vertexParent, vertexChild, EdgeType.DIRECTED); counter++; } } List<CustomVertex> tempVertices = new ArrayList<>(); for (CustomVertex vertex : this.sparseGraph.getVertices()) { Collection<CustomVertex> predecessors = this.sparseGraph.getPredecessors(vertex); if (predecessors.isEmpty()) { vertex.setLevel(0); tempVertices.add(vertex); tempVertices.addAll(setLevel(this.sparseGraph, vertex, 1)); } } for (CustomVertex customVertex : tempVertices) { this.addVertices(customVertex); } for (AbstractEdge abstractEdge : this.sparseGraph.getEdges()) { this.addEdges(abstractEdge); } }",Please rename to edgeId.,EnumMachineAlpha.STEAM_OVEN.getState()?,"Strange to use an XMIException here, which would imply something is corrupted at the XMI level, which is not the case. Especially since there is a AirdResourceVersionMismatchException defined in the same patch which implements Resource.Diagnostic.",Needs quotes around the msbuild command,"Maybe having such method would be nicer: buildUser(T params, String authzName) { boolean externalSsoEnabled = EngineLocalConfig.getInstance().getBoolean(""ENGINE_SSO_ENABLE_EXTERNAL_SSO""); buildUser(externalSsoEnabled , params, authzName) { }",you should use res.isWorseThan(Result.SUCCESS) instead. <LINK_0>,Do a null check instead of catching the NPE. Can a try with resources be used?,_== true_ part is not needed as booleanForKeyWithDefault already returns a boolean ;),"This should be a not comparison, original line:  java if (false == actorJid.toBareJID().equals(ns.getUser())) {  Basically we don't want to show a subscription != 'subscribed' to anyone but the owner/admin or the user themselves.","Rather than iterate over the whole model twice, just use the Resource interface to nagivate through child resources once.","Let's move ""_recognized_"" to final static variable"
"public ResponseDefinition execute(Admin admin, Request request, PathParams pathParams) { BrowserProxySettings browserProxySettings = admin.getOptions().browserProxySettings(); KeyStoreSettings caKeyStore = browserProxySettings.caKeyStore(); try { X509KeyStore x509KeyStore = new X509KeyStore(caKeyStore.loadStore(), caKeyStore.password().toCharArray()); X509Certificate certificate = x509KeyStore.getCertificateAuthority().certificateChain()[0]; return new ResponseDefinitionBuilder() .withStatus(HTTP_OK) .withHeader(""Content-Type"", ""application/x-pem-file"") .withBody( ""-----BEGIN CERTIFICATE-----\r\n"" + BASE64_ENCODER.encodeToString(certificate.getEncoded()) + ""\r\n"" + ""-----END CERTIFICATE-----"" ) .build(); } catch (Exception e) { StringWriter stacktrace = new StringWriter(); e.printStackTrace(new PrintWriter(stacktrace)); return new ResponseDefinition( HTTP_INTERNAL_ERROR, ""Failed to export certificate authority cert from "" + caKeyStore.path() + ""\r\n"" + stacktrace ); } }","Could we just log the stacktrace, rather than sending it on the response?",These ^ could be final.,Needs quotes around the msbuild command,If you use the jclouds Uris and UriBuilder classes I think you don't have to worry about manually encoding the parameters.,"Rather than iterate over the whole model twice, just use the Resource interface to nagivate through child resources once.",Do you think it's worthwhile to check !targetAccountName.isEmpty() as well? Same for container's check.,Why is this needed?,@tadamski If you cache this FilePermission in the containing FileSystemXAResourceRecoveryRegistry object you will save a per-transaction objection creation/gc.,you should use res.isWorseThan(Result.SUCCESS) instead. <LINK_0>,Do a null check instead of catching the NPE. Can a try with resources be used?,one more progress monitor change
"public Function<Element, LeaseElement> parser() { return (element -> { NodeList childElements = element.getElementsByTagNameNS(NAMESPACE_STRING, LEASE_LENGTH_ELEMENT_NAME); if (childElements.getLength() != 1) { LOGGER.error(""Found "" + childElements.getLength() + "" lease-length elements. The XSD should have prevented this.""); throw new AssertionError(""The schema for connection-leasing element requires one and only one lease-length element""); } Element leaseLengthElement = (Element)childElements.item(0); String leaseLengthString = leaseLengthElement.getTextContent(); LOGGER.info(""Found lease length XML text: "" + leaseLengthString); String timeUnitString = leaseLengthElement.getAttribute(TIME_UNIT_ATTRIBUTE_NAME); LOGGER.info(""Found lease length time unit: "" + timeUnitString); LeaseElement leaseElement = new LeaseElement(); leaseElement.setLeaseValue(leaseLengthString); leaseElement.setTimeUnit(timeUnitString); return leaseElement; }); }",can't we set these values in the constructor?,"Are you tracking all files in the IDE ? If yes this could flood the log file a little bit depending on your sharing setup, e.g you do a partial sharing with only a few files.",Style-nit: Unnecessary blank line.,@chaviw no point checking for files being null here since you already call files.size() above.,"use an overload or varargs to make this parameter optional, so: 1- you don't break current API 2- don't force the user to think about this parameter (especially in the context of non sync)",![CRITICAL](<LINK_1> Either log or rethrow this exception. [![rule](<LINK_2>](<LINK_0>,Java convention for a variable says it should be p18 lowercase.,2048 looks like a magic number,"Strange to use an XMIException here, which would imply something is corrupted at the XMI level, which is not the case. Especially since there is a AirdResourceVersionMismatchException defined in the same patch which implements Resource.Diagnostic.","Shouldn't the description be a bit more specific, e.g. which alias matched, and the stage finished at the end of the process?",Is that a software issue? Then better do WARN and include the exception as a last param.
"XAResourceRegistryFile(Xid xid) throws SystemException { final String xidString = SimpleXid.of(xid).toHexString('_'); this.filePath = xaRecoveryPath.resolve(xidString); try { fileChannel = doPrivileged((PrivilegedExceptionAction<FileChannel>) () -> { final SecurityManager sm = System.getSecurityManager(); if (sm != null) { sm.checkPermission(new FilePermission(xaRecoveryPath.toString() + File.separatorChar + '*', ""read,write"")); } xaRecoveryPath.toFile().mkdir(); return FileChannel.open(filePath, StandardOpenOption.APPEND, StandardOpenOption.CREATE_NEW); }); openFilePaths.add(xidString); fileChannel.lock(); Log.log.xaResourceRecoveryFileCreated(filePath); } catch (PrivilegedActionException e) { throw Log.log.createXAResourceRecoveryFileFailed(filePath, (IOException)e.getCause()); } catch (IOException e) { throw Log.log.createXAResourceRecoveryFileFailed(filePath, e); } }",@tadamski If you cache this FilePermission in the containing FileSystemXAResourceRecoveryRegistry object you will save a per-transaction objection creation/gc.,The exception name is not clear,Needs quotes around the msbuild command,Do a null check instead of catching the NPE. Can a try with resources be used?,"Strange to use an XMIException here, which would imply something is corrupted at the XMI level, which is not the case. Especially since there is a AirdResourceVersionMismatchException defined in the same patch which implements Resource.Diagnostic.","Let's move ""_recognized_"" to final static variable",If you use the jclouds Uris and UriBuilder classes I think you don't have to worry about manually encoding the parameters.,Please rename to edgeId.,you removed the ones on top but kept the brackets here?,"Maybe having such method would be nicer: buildUser(T params, String authzName) { boolean externalSsoEnabled = EngineLocalConfig.getInstance().getBoolean(""ENGINE_SSO_ENABLE_EXTERNAL_SSO""); buildUser(externalSsoEnabled , params, authzName) { }","Rather than iterate over the whole model twice, just use the Resource interface to nagivate through child resources once."
public void fromRunnable() { Completable.fromRunnable(new Runnable() { @Override public void run() { } }) .test() .assertResult(); },I'd increment a counter and assert its 1.,"Sorry, i think i was not clear. Please add assertGeneratedClassContains() here to actually check the correct method call was generated.",isn't finishing tied to joinPagesNotNeeded not being empty? Maybe just get rid of it and then then becomes return joinPagesNotNeeded.orElse(NOT_BLOCKED),Can be inlined in the assertThat statement below.,"emmmm i dont feel this replacement is necessary...and it might change what the code intends to do, as put will replace the value corresponding to the question even if the question is already associated with a value, but putIfAbsent only associate question with the new ArrayList<>() if the question is not associated to anything.",Why not inline this variable?,The create method call should be separate from the logger call.,"fyi, you can use @Factory method to replace the actually tested instance (its methods have to be annotated with @Test ofc)",We dont need size variable here.,Maybe change this to assertThat(downloader).isInstanceOf(OkHttpDownloader.class) ?,"DynamicSet.bind(binder(), WebUiPlugin.class).toInstance(...)"
"public void messageReceived(ChannelHandlerContext ctx, MessageEvent e) throws Exception { HttpRequest request = (HttpRequest) e.getMessage(); ChannelBuffer content = request.getContent(); if (content.readable()) { sendMessage(MessageBuilder.withPayload(content.toString(Charset.forName(""UTF-8""))).build()); } writeResponse(request, e.getChannel()); }","I realize it's a first cut, but I wonder if we should map some basic headers (method, path (uri), Accept) ??",you should remove this log.,Is there a need to read the prop file for every request?,For test stability we maintain the previous quiet period of 0. But live behavior will change.,Is error the right log level here? Seems like warn or even info would be more appropriate.,Catching the exception hides network- and classpath/structural problems and returns null to the caller.,the constructor already asserts that,This code to get the feature is used here and in the remove method. I'd suggest to create a new BackendClusterFeatureHelper class and put this code there. Then you can call it from these methos. Look at BackendDataCenterHelper for example.,we should stop the queueRequestSender ?,"Colon after ""used""","Again, getMessage() should be replaced with a more informative error"
public BaseResourceReferenceDt setResource(IBaseResource theResource) { myResource = theResource; return null; },null?,I suggest to check defaults != this before setting.,Should these throw UnsupportedExceptions?,No parens on condition.,return quickFilters,use Long.valueOf() instead of new Long() - always for performance reasons,"more of a personal taste question, but why don't you like Guava MoreObjects ?",if these Boolean methods can never be null why not have the return type be boolean instead of Boolean ?,Please Specify the type properly here like Iterator<StorageLocation>.,I would check for null and make a copy of the map,"suggestion ""\narmed="" + m_armed;"
"@Override public Frame fetch(StatementHandle h, long offset, int fetchMaxRowCount) throws NoSuchStatementException { final CalciteConnectionImpl calciteConnection = getConnection(); CalciteServerStatement stmt = calciteConnection.server.getStatement(h); final Signature signature = stmt.getSignature(); final Iterator<Object> iterator; if (stmt.getResultSet() == null) { final Iterable<Object> iterable = _createIterable(h, signature, null, null); iterator = iterable.iterator(); stmt.setResultSet(iterator); } else { iterator = stmt.getResultSet(); } final List rows = MetaImpl.collect(signature.cursorFactory, LimitIterator.of(iterator, fetchMaxRowCount), new ArrayList<List<Object>>()); boolean done = fetchMaxRowCount == 0 || rows.size() < fetchMaxRowCount; @SuppressWarnings(""unchecked"") List<Object> rows1 = (List<Object>) rows; stmt.setResultSet(null); return new Meta.Frame(offset, done, rows1); }","This is too aggressive :( The iterator is not released after a call ended because it might not be fully read. If I'm not wrong, setting it to null would cause infinite loop when result row count is large enough.",Style-nit: Unnecessary blank line.,That message is confusing. Just say that it should not be thrown here as sizing is not happening.,"BTW: if ""getEntity()"" either returns the result or throws a WebApplicationException exception with ""NOT_FOUND"" status, the code can be simplified to always ""return true"" at the end and no need in ""unregisteredDisk"" local variable at all.","Could you change ""for("" to ""for (""? Other places too.","File(planStorePath, queryId + "".plan"")","You can use RAIS plane2 = plane here, e.g.:  import java.io.Closeable; class C implements Closeable { public void close() { System.out.println(""closed""); } } public class M { public static void main(String[] args) { C c = new C(); try (C c2 = c) { System.out.println(""done""); } } }","please fix typo listner, should be listener ?",Minor: you can extract this null check and the in-memory format/eviction policy check into a static method and invoke it from here and other implementations of ForcedEviction,Non-modify entries should be added back onto newEntries.,"This is debug at best, probably trace, and should include the spec/nodeTemplate in question. One to tweak subsequently."
"public String getDeviceName() { String manufacturer = Build.MANUFACTURER; String model = Build.MODEL; String deviceName; if (model.startsWith(manufacturer)) { deviceName = StringUtils.capitalize(model); } else { deviceName = StringUtils.capitalize(manufacturer) + "" "" + model; } return deviceName == null ? ""Unknown Device"" : deviceName; }",final,Please implement equals() method either. This will remove the potential problem when working with collections.,rename to message,Small detail: missing this.. See the line you replaced for ex.,For test stability we maintain the previous quiet period of 0. But live behavior will change.,return before instantiating the map?,"Thanks for the suggestion. Rather than assigning rtn on 117 and then again on line 118, the two could be combined:  boolean rtn = ObjectUtils.nullSafeEquals(getExceptionName(), other.getExceptionName());",Message needs updating,TB too?,duplicate logic in getPrivateKeyAlias method().,Let's avoid FQNs as much as we can.
"public BsmAdminPageEditWindow editAttribute(String key, String value) throws InterruptedException { getSelectWebElement(""attributeList"").selectByVisibleText(key); editAttributeWindow() .value(value) .confirm(); wait.until(ExpectedConditions.elementToBeClickable(By.id(""addAttributeButton""))); return this; }","This is kinda a duplicate, as we already wait in the confirm() method or is there a particular reason to wait again for another element?","Hint: FeedbackUtil.java contains numerous convenience functions for visiting specific external pages, e.g. the FAQ page, the privacy policy, etc. We can simply add another function there that goes to this page.","Just a tiny thing, I guess we can move the condition to an assign statement, it could be easier to read since the conditional expression is quite complex now. int mutePreviewOverlayVisibility = showMuteOverlayOnVideoCall() && muteButton.isChecked() && !isInGreenScreenMode ? View.VISIBLE : View.GONE; mutePreviewOverlay.setVisibility(mutePreviewOverlayVisibility);","Why should format(RevisionResource) return a ChangeInfo and not (at the very least) a RevisionInfo? Though ideally it would return a Map<String, ActionInfo>",This code to get the feature is used here and in the remove method. I'd suggest to create a new BackendClusterFeatureHelper class and put this code there. Then you can call it from these methos. Look at BackendDataCenterHelper for example.,Making *really* sure it's null? ;),Small detail: missing this.. See the line you replaced for ex.,"this used to bail after this call if it wasn't the root, does returning v. not returning from onCreate() in that case affect anything?",you should remove this log.,"DynamicSet.bind(binder(), WebUiPlugin.class).toInstance(...)","configuration should be injected, not read from system properties in the constructor."
@Test @Config(reportSdk=9) public void useOkHttpByDefault() throws Exception { Downloader downloader = Utils.createDefaultDownloader(Robolectric.application); assertThat(downloader instanceof OkHttpDownloader).isTrue(); },Maybe change this to assertThat(downloader).isInstanceOf(OkHttpDownloader.class) ?,Can be inlined in the assertThat statement below.,Static import the assertion methods,We dont need size variable here.,"Sorry, i think i was not clear. Please add assertGeneratedClassContains() here to actually check the correct method call was generated.","fyi, you can use @Factory method to replace the actually tested instance (its methods have to be annotated with @Test ofc)","test should test, if metadata is migrated ;-)",For test stability we maintain the previous quiet period of 0. But live behavior will change.,Is there a need to read the prop file for every request?,"DynamicSet.bind(binder(), WebUiPlugin.class).toInstance(...)","After taking a second look, i think we do not need this call at all. All those check of ensure that a service is not started before schedule, etc, belong to the service layer API. Your role is to simply call Context.getSchedulerService().scheduleTask(task) and that is all."
"public void load(@NonNull Picasso picasso, @NonNull Request request, @NonNull Callback callback) { initializeIfFirstTime(); boolean signaledCallback = false; try { BufferedSource source = Okio.buffer(Okio.source(assetManager.open(getFilePath(request)))); try { Bitmap bitmap = decodeStream(source, request); signaledCallback = true; callback.onSuccess(new Result(bitmap, DISK)); } finally { try { source.close(); } catch (IOException ignored) { } } } catch (Exception e) { if (!signaledCallback) { callback.onError(e); } } }",You have a few more of these to update,"If we end up going with this solution, please call Uri.encode on this appended label string (as directed in <LINK_0> Also, please add a space after the second '+' to resolve the checkstyle failure in CI.",Please check [our guidelines](<LINK_0> on source code style.,"You can use RAIS plane2 = plane here, e.g.:  import java.io.Closeable; class C implements Closeable { public void close() { System.out.println(""closed""); } } public class M { public static void main(String[] args) { C c = new C(); try (C c2 = c) { System.out.println(""done""); } } }",is it possible that getDruidNode() or getHostAndPortToUse() are null?,"BTW: if ""getEntity()"" either returns the result or throws a WebApplicationException exception with ""NOT_FOUND"" status, the code can be simplified to always ""return true"" at the end and no need in ""unregisteredDisk"" local variable at all.",instead you could use the try-with-resource paradigm,This code to get the feature is used here and in the remove method. I'd suggest to create a new BackendClusterFeatureHelper class and put this code there. Then you can call it from these methos. Look at BackendDataCenterHelper for example.,This should be done in a proper try finally block. If a reinitDatabase method threw an IOException the semaphore would be irreparably broken.,Is error the right log level here? Seems like warn or even info would be more appropriate.,This could be replaced with java context.getData(AZURE_REQUEST_HTTP_HEADERS_KEY).ifPresent(headers -> { // for loop over headers });
"public void onLiveInstanceChange(List<LiveInstance> liveInstances, NotificationContext changeContext) { try { logger.trace(""Live instance change triggered from {} with: {}"", dcName, liveInstances); updateInstanceLiveness(liveInstances); if (!liveStateInitialized.get()) { logger.info(""Received initial notification for live instance change from {}"", dcName); liveStateInitialized.set(true); } helixClusterManagerMetrics.liveInstanceChangeTriggerCount.inc(); } catch (Throwable t) { errorCount.incrementAndGet(); throw t; } }","trace seems too low, how often will this happen?",Can this be overloaded to avoid the casts?,"this code block (if in L54-L59) can be encapsulated into a method to avoid duplicate in onJobFinished(), something like boolean tryExecute() that returns whether the job execution was successful",I think we need to maintain the backwards compatibility for the old skewl setSpeed . our new proper method is setVelocity which takes a double that specifies the angular velocity of the servo that we will try to achieve.,We should process data from this report before validating again.,Exception can be included as a separate parameter.,Is error the right log level here? Seems like warn or even info would be more appropriate.,Prefer ActionParameters.getRequiredParamLong(PARAM_ID) instead. If the id is not a long we don't want to fail with ActionDeniedException but with a ActionParamsExcepton instead.,is it possible that getDruidNode() or getHostAndPortToUse() are null?,can we use a CountDownLatch.await(1 minute) here instead? that way not too many logs will be printed and also it wouldn't wait any more than necessary ?,"BTW: if ""getEntity()"" either returns the result or throws a WebApplicationException exception with ""NOT_FOUND"" status, the code can be simplified to always ""return true"" at the end and no need in ""unregisteredDisk"" local variable at all."
"public EncryptionServiceImpl() { String passwordDirectory = System.getProperty(""ddf.etc"").concat(""/certs""); String keysetLocation = Paths.get(passwordDirectory, KEYSET_FILE_NAME).toString(); synchronized (EncryptionServiceImpl.class) { File keysetFile = new File(keysetLocation); InputStream keysetFileInputStream = null; OutputStream keysetFileOutputStream = null; try { AeadConfig.register(); if (!keysetFile.exists()) { keysetHandle = KeysetHandle.generateNew(AeadKeyTemplates.AES128_GCM); keysetFileOutputStream = Files.newOutputStream(Paths.get(keysetLocation)); CleartextKeysetHandle.write( keysetHandle, JsonKeysetWriter.withOutputStream(keysetFileOutputStream)); } else { keysetFileInputStream = Files.newInputStream(Paths.get(keysetLocation)); keysetHandle = CleartextKeysetHandle.read(JsonKeysetReader.withInputStream(keysetFileInputStream)); } aead = AeadFactory.getPrimitive(keysetHandle); } catch (GeneralSecurityException | IOException e) { LOGGER.warn(""Problem initializing Tink. Enable debug logging for more information.""); LOGGER.debug("""", e); } finally { try { keysetFileInputStream.close(); } catch (IOException | NullPointerException ignore) { } try { keysetFileOutputStream.close(); } catch (IOException | NullPointerException ignore) { } } } }",Do a null check instead of catching the NPE. Can a try with resources be used?,These ^ could be final.,"There's a lot going on in this class, it creates subscriptions, spawns SelectiveSupervisorControllers, makes assertions. Maybe we could separate this work to different classes.",@tadamski If you cache this FilePermission in the containing FileSystemXAResourceRecoveryRegistry object you will save a per-transaction objection creation/gc.,The exception name is not clear,"verifyExceptionMatch() blocks on future.get(), so isDone() will always be true when you're here, no? Also, if the callback was received, then we should ensure that future.get() returns immediately as well, so shouldn't it be a timed get within verifyExceptionMatch()?",Needs quotes around the msbuild command,Please rename to edgeId.,"Let's move ""_recognized_"" to final static variable","Maybe having such method would be nicer: buildUser(T params, String authzName) { boolean externalSsoEnabled = EngineLocalConfig.getInstance().getBoolean(""ENGINE_SSO_ENABLE_EXTERNAL_SSO""); buildUser(externalSsoEnabled , params, authzName) { }","Strange to use an XMIException here, which would imply something is corrupted at the XMI level, which is not the case. Especially since there is a AirdResourceVersionMismatchException defined in the same patch which implements Resource.Diagnostic."
"public static String updateOldDescription(String description) { String newDescription = """"; newDescription = updatePrisonerDescription(description); if (!newDescription.isEmpty()) { return newDescription; } newDescription = updateBondsmanDescription(description); if (!newDescription.isEmpty()) { return newDescription; } return """"; }",We can also move this up to the declaration and remove the meaningless initialization.,duplicate logic in getPrivateKeyAlias method().,Making *really* sure it's null? ;),For test stability we maintain the previous quiet period of 0. But live behavior will change.,Is there a need to read the prop file for every request?,"Why should format(RevisionResource) return a ChangeInfo and not (at the very least) a RevisionInfo? Though ideally it would return a Map<String, ActionInfo>","Again, getMessage() should be replaced with a more informative error",nit: space,"yeah, this is definitely a bad idea, since exclude may be equal to, say, ""hey"" and the entire code will crash. Let's find a way to use Xembly","Shouldn't a check for ""lower then"" not be sufficient?","configuration should be injected, not read from system properties in the constructor."
public void testCacheBehaviour(){ IgniteUtils.setCurrentIgniteName(ignite.configuration().getIgniteInstanceName()); int size = rows; cacheBehaviorLogic(size); },We dont need size variable here.,The create method call should be separate from the logger call.,Why not inline this variable?,Can be inlined in the assertThat statement below.,Should this be using TmfCpuAspect?,"Just a tiny thing, I guess we can move the condition to an assign statement, it could be easier to read since the conditional expression is quite complex now. int mutePreviewOverlayVisibility = showMuteOverlayOnVideoCall() && muteButton.isChecked() && !isInGreenScreenMode ? View.VISIBLE : View.GONE; mutePreviewOverlay.setVisibility(mutePreviewOverlayVisibility);","emmmm i dont feel this replacement is necessary...and it might change what the code intends to do, as put will replace the value corresponding to the question even if the question is already associated with a value, but putIfAbsent only associate question with the new ArrayList<>() if the question is not associated to anything.","fyi, you can use @Factory method to replace the actually tested instance (its methods have to be annotated with @Test ofc)",Showing size here would help users to understand what's wrong since it's likely users don't know an actual number of tasks with step.,"Sorry, i think i was not clear. Please add assertGeneratedClassContains() here to actually check the correct method call was generated.","configuration should be injected, not read from system properties in the constructor."
"private void runOneIteration() { try { LockWatchTestRuntimeConfig config = runtime.get(); if (config.namespaceToWatch().isPresent()) { LockWatchingResource lockWatcher = resource.apply(config.namespaceToWatch().get()); LockWatchRequest request = LockWatchRequest.of(config.tablesToWatch().stream() .map(TableReference::getQualifiedName) .map(LockWatchReferences::entireTable) .collect(Collectors.toSet())); LockWatchStateUpdate versionBefore = lockWatcher.getWatchState( OptionalLong.empty()); long startRegistering = System.currentTimeMillis(); lockWatcher.startWatching(request); log.info(""Registered lock watches for keyspace {} and tables {} in {} seconds."", SafeArg.of(""keyspace"", config.namespaceToWatch().get()), SafeArg.of(""tables"", config.tablesToWatch()), SafeArg.of(""seconds"", System.currentTimeMillis() - startRegistering)); long startUpdate = System.currentTimeMillis(); LockWatchStateUpdate versionAfter = lockWatcher.getWatchState(versionBefore.lastKnownVersion()); long duration = System.currentTimeMillis() - startUpdate; if (versionAfter.success()) { Optional<LockWatchEvent> result = versionAfter.events().stream() .map(event -> event.accept(filter)) .filter(Optional::isPresent) .map(Optional::get) .findFirst(); if (!result.isPresent()) { log.info(""Registered lock watches, but did not find any open locks. Took {} seconds"", SafeArg.of(""duration"", duration)); } else { log.info(""Registered lock watches, found {} open locks. Took {} seconds."", SafeArg.of(""numberOfWatches"", ((LockWatchOpenLocksEvent) result.get()).lockDescriptors().size()), SafeArg.of(""duration"", duration)); } } else { log.info(""Registered lock watches, but was unable to get an update. Last known version is {}"", SafeArg.of(""lastKnownVersion"", versionAfter.lastKnownVersion())); } } } catch (Throwable th) { log.info(""Failed to run a test iteration of registering lock watches"", th); } }","nit: The metric is millis, not seconds",not sure how often this can be logged so maybe change the level to debug and also log the event that is being ignored?,The exception name is not clear,"Would be nice for the test to pass without modifications, to show backwards compatibility.","Only set header if ""deployment.getCorsExposedHeaders() != null""",same here (!archSupportSnapshot) ? how about extract this check to separate method like 'isMemorySnapshotSupported' that checks the cluster compatibility version and the architecture (because I see that is appears multiple times here) ?,Needs quotes around the msbuild command,"There's a lot going on in this class, it creates subscriptions, spawns SelectiveSupervisorControllers, makes assertions. Maybe we could separate this work to different classes.","you've change order of expected and actual (error string will be wrong in case of fail) to not repeat this mistake simply use assertThat(actual, matcherForIt()) - thats more friendly to any reviewer or maintaineer",Do we have to use the configurator for fetching 'MaxVmsInPool' value? A lot of configuration values are fetched in 'VmModelBehaviorBase' (e.g. GetMaxNumOfVmSockets) - try to retrieve it once 'PoolModelBehaviorBase' if it's not too cumbersome.,"Maybe having such method would be nicer: buildUser(T params, String authzName) { boolean externalSsoEnabled = EngineLocalConfig.getInstance().getBoolean(""ENGINE_SSO_ENABLE_EXTERNAL_SSO""); buildUser(externalSsoEnabled , params, authzName) { }"
