code,review,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10
"@@ -412,9 +412,6 @@ public class FakeDatasetService implements DatasetService, Serializable { @Override public WriteStream createWriteStream(String tableUrn, Type type) throws IOException, InterruptedException { - if (type != Type.PENDING && type != Type.BUFFERED) { - throw new RuntimeException(We only support PENDING or BUFFERED streams.); - } TableReference tableReference = BigQueryHelpers.parseTableUrn(BigQueryHelpers.stripPartitionDecorator(tableUrn)); synchronized (tables) { ",We could check for COMMIT_AT_LEAST_ONCE explicitly.,We could check for COMMIT_AT_LEAST_ONCE explicitly.,This cleanup should have gone in a separate commit.,"I would suggest to use pipelineCreationAllowed as the internal state name, it makes the code easier to read out as I I see. I know this is a regular getter and and setter pair, but... In the tests, the set method is always called with true as the parameter, so I suggest to call this method simply allowPipelineCreation() without a parameter, the getter part of the pair in this case can be called as isPipelineCreationAllowed(). This suggestion is simply about expressions from the usage point of view, and I don't have a strong opinion on this, however if we want to keep this name and want to name it as a regular getter setter as it is suggested by the books then we should use isAllowPipelineCreation as the getter name.",Is this required on every element? I'd rather trigger this only if we set / remove a hold.,"This will be created regardless of migration actually happening, can we `new` only in `SettingsMigrationEventArgs.EventStatusType.Begin`?","This configures Jackson to exclude `null`, `Optional.empty()` and empty collections when serializing.",Remove the cast,"`#warn` won't give us the call stack, this has to be an `#error`.",Do you really need to mkdirs() here? I would think you just need `project.prepare()` which will make that target folder if necessary. Can you try that instead?,"I'd put this method in a PR with at least one usage of it - inClientSpan / withClientSpan are quite clear here, but not this method which isn't used. One way to keep PRs small is to change just one usage in one PR, and remaining usages in a mechanical way in another."
"@@ -69,11 +69,17 @@ def test_compute_proj(): projs_evoked = compute_proj_evoked(evoked, n_grad=1, n_mag=1, n_eeg=0) # XXX : test something + # test parallelization + projs = compute_proj_epochs(epochs, n_grad=1, n_mag=1, n_eeg=0, n_jobs=2) + projs = activate_proj(projs) + proj_par, _, _ = make_projector(projs, epochs.ch_names, bads=[]) + assert_array_equal(proj, proj_par) # Test that the raw projectors work for ii in (1, 2, 4, 8, 12, 24): raw = Raw(raw_fname) - projs = compute_proj_raw(raw, duration=ii-0.1, n_grad=1, n_mag=1, n_eeg=0) + projs = compute_proj_raw(raw, duration=ii-0.1, n_grad=1, n_mag=1, + n_eeg=0) # test that you can compute the projection matrix projs = activate_proj(projs) ",Does this test work for you? It fails here.,Does this test work for you? It fails here.,Grammatical error: cause origin variable be modified to cause origin variable to be modified,This will throw a warning since the `exclude` parameter is not set. Might be saner to do `exclude='bads'` then omit from the next line.,"why `+0.8`? shouldn't it always be lower? i.e., `np.abs(stc_normal.data) <= stc.data` should hold","I don't see how this branch can ever be entered - when this condition is true, the condition of the branch above will be true, and this won't get entered.",~~What's a repo import?~~ Got it.,lowpass is always present but it can be None. I think you will warn all the time here. What I would do is something like this: `if raw.info.get('lowpass') and raw.info['lowpass'] < 'lowpass' `,Maybe create a temporary for the outputs and subsequently unpack? The braces around the function call seems strange.,This should really be a defined constant.,"If you remove `visit_mypy_file` from the class (I think that it's unused), this will be completely reasonable, since this will be reference to something outside the AST node we are transforming."
"@@ -79,8 +79,11 @@ type Config struct { ActiveSeriesMetricsIdleTimeout time.Duration `yaml:active_series_metrics_idle_timeout` // Use blocks storage. - BlocksStorageEnabled bool `yaml:-` - BlocksStorageConfig tsdb.BlocksStorageConfig `yaml:-` + BlocksStorageEnabled bool `yaml:-` + BlocksStorageConfig tsdb.BlocksStorageConfig `yaml:-` + StreamChunksWhenUsingBlocks bool `yaml:-` + // Runtime-override for type of streaming query to use (chunks or samples). + StreamTypeFn func() QueryStreamType `yaml:-` // Injected at runtime and read from the distributor config, required // to accurately apply global limits. ",Why do we also need this if we have a runtime override? Can't we just used that?,Why do we also need this if we have a runtime override? Can't we just used that?,Another reason this has to be this way is that we have to run on kube directly - we should make a note somewhere that it's illegal to reference a kube registry from an openshift storage object.,"@CecileRobertMichon do you have any thoughts on doing this override here? Is this preferable to the pattern we have currently, where we pass along upgrade context through the code flow and do upgrade-specific mutations during defaults enforcement?","I see, the provider-level region skips the field validation. May be add a mention about this here?",why doesn't this try calling t.getAdminPermission()?,This log line was added by me. I think it won't hurt but it simplifies a debugging process.,All or most of this deletion was related to generating the per-language API doc link for each object type.,I assume that there's some hidden invariant here that `data.outputSteps[0]` is correct. Should we be asserting something about `step.Op` at this point? Would it make more sense to write the above as a range like we have for Create/Replace?,What the heck is a LUT?  ,Why can we skip sync when `divisor` becomes greater?
"@@ -108,7 +108,7 @@ public class SearchAdminResource implements ResourceHandler { throw new CacheException(NotImplemented); } else { SearchStatistics searchStatistics = Search.getSearchStatistics(cache); - searchStatistics.getQueryStatistics().clear(); + Security.doAs(restRequest.getSubject(), () -> searchStatistics.getQueryStatistics().clear()); return completedFuture(responseBuilder.build()); } } ",why is this required? the cache already contains the subject (via `Cache.withSubject()`),why is this required? the cache already contains the subject (via `Cache.withSubject()`),Not to be confused with `hudson.util.FormValidation.Kind`.,added: stop loop on exception,Is there any change in the way the plugins consume handlebars3 now? Do plugin developers need to do any change? or are the plugins going to stop working because of that or trigger a 404 in the browser console?,"Note that `GetPropertyName` is marked with `AggressiveInline` but `LookupProperty` is not (it used to be, but there became 4 references to it over time causing code bloat).",Do you really need to mkdirs() here? I would think you just need `project.prepare()` which will make that target folder if necessary. Can you try that instead?,"Do either LocalName or NamespaceURI have side-effects, e.g. advancing the reader, throwing exceptions if something couldn't be parsed, etc.?","wow, we must have other not compiled code hidden by conditional compilation.","it would be better if we give it a big enough initial size, such as `(int) (methods.size() / 0.75f) + 1`",`var typesToSubscribe = messageTypesHandled.Where(eventType => !requireExplicitRouting || publishers.GetPublisherFor(eventType).Any()).ToList();` this part needs to be changed.
"@@ -46,11 +46,4 @@ public class AssetManagerTest { HttpURLConnection httpCon = (HttpURLConnection) url.openConnection(); assertEquals(HttpURLConnection.HTTP_NOT_FOUND, httpCon.getResponseCode()); } - - @Test - public void handlebarsLoad() throws Exception { - URL url = new URL(j.getURL() + assets/handlebars/jsmodules/handlebars3.js); - HttpURLConnection httpCon = (HttpURLConnection) url.openConnection(); - assertEquals(HttpURLConnection.HTTP_OK, httpCon.getResponseCode()); - } } ",Is there any change in the way the plugins consume handlebars3 now? Do plugin developers need to do any change? or are the plugins going to stop working because of that or trigger a 404 in the browser console?,Is there any change in the way the plugins consume handlebars3 now? Do plugin developers need to do any change? or are the plugins going to stop working because of that or trigger a 404 in the browser console?,"Do either LocalName or NamespaceURI have side-effects, e.g. advancing the reader, throwing exceptions if something couldn't be parsed, etc.?",why is this required? the cache already contains the subject (via `Cache.withSubject()`),Do you really need to mkdirs() here? I would think you just need `project.prepare()` which will make that target folder if necessary. Can you try that instead?,Why does simply `withBasicApiToken(alice)` not work here? Does that user not exist until created here?,added: stop loop on exception,"should `ServerSpanNaming.get()` context customizer be added here? I notice it's missing in some cases and included in others, but not clear to me why",Please put the `Trim` inside `FoldToASCII`,"I would suggest to use pipelineCreationAllowed as the internal state name, it makes the code easier to read out as I I see. I know this is a regular getter and and setter pair, but... In the tests, the set method is always called with true as the parameter, so I suggest to call this method simply allowPipelineCreation() without a parameter, the getter part of the pair in this case can be called as isPipelineCreationAllowed(). This suggestion is simply about expressions from the usage point of view, and I don't have a strong opinion on this, however if we want to keep this name and want to name it as a regular getter setter as it is suggested by the books then we should use isAllowPipelineCreation as the getter name.",Interesting for #5907 So I will rename it from `System::redirectTo($url)` to `System::redirect($to = '');` :-)
"@@ -173,10 +173,11 @@ void MultiTopicDataReaderBase::data_available(DDS::DataReader_ptr reader) if (rc == RETCODE_NO_DATA) { return; } else if (rc != RETCODE_OK) { - ostringstream rc_ss; - rc_ss << rc; + OPENDDS_STRING rc_ss; + rc_ss.reserve(sizeof(ReturnCode_t)); + rc_ss += rc; throw runtime_error(Incoming DataReader for  + topic + -  could not be read, error # + rc_ss.str()); +  could not be read, error # + rc_ss); } const MetaStruct& meta = metaStructFor(reader); ","sizeof() is number of bytes in memory, not number of characters in the string string += int is appending the character value of the integer","sizeof() is number of bytes in memory, not number of characters in the string string += int is appending the character value of the integer",I'd recommend considering semantics that enforces the absolute path check only after prepending the include_dir. IMO it would be much more useful.,"Instead of `vpm->purpose != X509_PURPOSE_SSL_SERVER` it would have to be `vpm->purpose == X509_PURPOSE_SSL_CLIENT`. Otherwise, this breaks `X509_PURPOSE_SMIME_SIGN` and possibly others.",mismerge? this seems to be duplicate.,Should this be configurable? i.e on by default but able to be turned off.. Should it be able to be disabled at compile time? I had to do similar things for #12745,"It's really hard to follow this, why don't you just simply allocate per-RDG used domain bitmap for all groups at the very beginning (Just like what we did for other bitmaps)?","This is very dodgy. One alias to the HMAC signature algorithm and the test may randomly go **BAMF**, because you might end up with, oh I don't know, id-Hmac. This is a case where the application has more accurate knowledge than libcrypto, as it really has *all* the data it needs to know exactly what names it's asking for. It's quite a simple program after all...",This matches the pattern from the recent change to lib/Runtime/Library/BoundFunction.cpp,"This is only true for `hf_version >= HF_VERSION_2021_SCALING`, otherwise it is `min(Mb, 1.4*Ml)`.","Is it redundant or any side-effect? As my understand, if the caller offer the @args parameter, then it needs to free the space (pointed by rec->rec_mmid) by itself. The @rec will be freed after ik_rec_free() returned. So whether reset the rec_mmid or not will not cause correctness issue, right?"
"@@ -326,6 +326,7 @@ OIDC_RP_SCOPES = config(OIDC_RP_SCOPES, default=openid profile email) OIDC_REDIRECT_ALLOWED_HOSTS = config( OIDC_REDIRECT_ALLOWED_HOSTS, default=, cast=Csv() ) +OIDC_AUTH_REQUEST_EXTRA_PARAMS = {access_type: offline} # Allow null on these because you should be able run Kuma with these set. # It'll just mean you can't use kuma to authenticate. And a warning ",  Interesting! I didn't know anything about this before. So this allows us to refresh an access token without the user needing to be present and authorize the refresh?,  Interesting! I didn't know anything about this before. So this allows us to refresh an access token without the user needing to be present and authorize the refresh?,We should probably fork the CentOS include into two as as well - the newest (CentOS 8) has Apache version 2.4.35 that supports TLS session tickets. We could probably just call the ancestor class with `centos-old` and `centos-current` prefixes.,"Do we actually need the `# type: ignore` here? We don't have it in other places. Also, there is no listed return type for the method - maybe that's the reason there was a type failure?",this should use `shlex.quote`,Isn't `admin` fabricated earlier?,"A problem with inserting new arguments is that it breaks backwards compatibility in cases where people call the function with non keyword arguments (`read_raw_kit(input_fname, mrk, elp, ...)`). Before making this change we should be sure that nobody is using this function in their scripts that way. Otherwise the safer alternative is to add new arguments at the end.",use lower case? `Type` -> `type`,"For the record: this is a bit ugly, but it will turn into a cleaner and more proper `fs.get_file` when migrating dvcfs to fsspec.",I would consider deprecating this method to avoid having 2 (inconsistant) ways of computing the rank from raw data.,Metrics/LineLength: Line is too long. [122/120]
"@@ -609,10 +609,7 @@ class SharePermission(Model): } _attribute_map = { - 'permission': {'key': 'permission', 'type': 'str', 'xml': {'name': 'permission'}}, - } - - _xml_map = { + 'permission': {'key': 'permission', 'type': 'str'}, } def __init__(self, **kwargs): ","we should avoid manual edits to the generated files, right?","we should avoid manual edits to the generated files, right?","/cc @choumx I can't tell if this value is actually exposed to publishers. If so, this isn't safe to change.",Please don't include general cleanup in otherwise unrelated files in your PR.,"Perhaps instead of adding a new call for is_thrift, this could move to a different pattern. Maybe it could look for the class instead via isinstance. It looks like the deprecation plan for the associated `is_*` methods involved types via marker mixins.",The `TopTags` at the beginning of the file is now unused and can be removed as well.,@mdorier can you condition this on whether `self.run_tests` is `True`? by default it will be off. Otherwise I think the result may be unexpected given the python test dependency.,We cannot know what the WHERE clause is for stream pull queries since it's not analyzed by the logical plan,@garyli1019 : Is this one of the places where we are missing the cleanup of resources ?,"One thought, just an idea, not a requirement, what if we called this `liveness_checking_required` ? or `requires_liveness_checking` so it's slightly different than the global feature flag we have? I feel like having separate names would make it easier to debug",I think this can be done via `get_language_info` `i18n` templatetag
"@@ -296,10 +296,15 @@ export function createIframeWithMessageStub(win) { element.expectMessageFromParent = msg => { return new Promise(resolve => { const listener = event => { + let expectMsg = msg; + let eventMsg = event.data.receivedMessage; + if (typeof expectMsg !== 'string') { + expectMsg = JSON.stringify(expectMsg); + eventMsg = JSON.stringify(eventMsg); + } if (event.source == element.contentWindow && event.data.testStubEcho - && JSON.stringify(msg) - == JSON.stringify(event.data.receivedMessage)) { + && expectMsg == eventMsg) { win.removeEventListener('message', listener); resolve(msg); } ",nit: rename `eventMsg` to `actualMsg`,nit: rename `eventMsg` to `actualMsg`,"This may have hurt compiling performance, which will be important for the responsive of a UI generating styles. I don't know for sure so we can see what a profile looks like later; at the least, we can order the linear search so the most common operators are first.","I don't think you need a second loop here. You can add the code for adding a listener in the previous one, isn't it?","why is this required, register will still work as normal link??",I think there is a problem here: Doc info eagerly reads `location.href` and never reads it again after.,`var typesToSubscribe = messageTypesHandled.Where(eventType => !requireExplicitRouting || publishers.GetPublisherFor(eventType).Any()).ToList();` this part needs to be changed.,Did something change with Lucene's support for wildcards? What's the behavior if you search with a wildcard at the beginning of your search?,shouldnt this be `$localStorage.authenticationToken` ? @cicoub13,Optional style: I'd put the text in the description bellow without defining a variable for it.,assign the guid to the annotation GUID on deserialize.
"@@ -507,3 +507,5 @@ def cleanup_old_worker(*args, **kwargs):  name = kwargs['sender'].hostname _delete_worker(name, normal_shutdown=True) + # Recreate a new working directory for worker that is starting now + common_utils.create_worker_working_directory(name) ",Who calls `cleanup_old_worker()`?. I am having some trouble finding it.,Who calls `cleanup_old_worker()`?. I am having some trouble finding it.,Is this also going to be true for the real version of fine-grained?,I think this can be done via `get_language_info` `i18n` templatetag,"One thought, just an idea, not a requirement, what if we called this `liveness_checking_required` ? or `requires_liveness_checking` so it's slightly different than the global feature flag we have? I feel like having separate names would make it easier to debug","Why not Optional? (Currently mypy ignores the None initialization but we may change that, and it seems to me this function can definitely return with `id_mapper` still None.",Do we get any benefit from only putting `type: ignore` for `SSL` if there is a stub for `crypto`?,Better to call this `paths_from_buildroot_iter()` (and below). `relative` is a vague term.,"You'll also need to add this to `predict_entailment` in the model, I think.",A node_test shouldn't depend on a NodePathsLocal because there isn't any inflection points.,"For the record: this is a bit ugly, but it will turn into a cleaner and more proper `fs.get_file` when migrating dvcfs to fsspec."
"@@ -4,8 +4,10 @@ # Licensed under the MIT License. # ------------------------------------ +from typing import Optional from azure.core.polling.base_polling import ( LongRunningOperation, + PipelineResponseType, _is_empty, _as_json, BadResponse, ",This can't be imported here because it's defined in a type checking block. You'll need to redefine it in this file.,This can't be imported here because it's defined in a type checking block. You'll need to redefine it in this file.,I vote to keep the splat/`*args`,remove the empty line,@mjkkirschner is this an API break too?,You'll need another blank line after this to get the flake8 and isort checks to pass.,I think we should rename _module to _service ...,"The name should be `register_layer`, it's more meaningful.","I think we should we avoid `import six` for consistency with the approach followed elsewhere. What do you think, @RobbeSneyders ? Looks like we are using `six.reraise` in a few places and `six.text_type` in apiclient.py.",s/deprecate/kill/? It's not public API.,"Perhaps instead of adding a new call for is_thrift, this could move to a different pattern. Maybe it could look for the class instead via isinstance. It looks like the deprecation plan for the associated `is_*` methods involved types via marker mixins."
"@@ -27,6 +27,18 @@ public class JavaExternalSerializerProtocol extends AbstractSerializationProtoco */ @Override public void serialize(Object object, OutputStream out) throws SerializationException { + if (object instanceof CursorStreamProvider) { + try (CursorStream cursor = ((CursorStreamProvider) object).openCursor()) { + doSerialize(toByteArray(cursor), out); + } catch (IOException e) { + throw new SerializationException(createStaticMessage(Could not serialize cursor stream), e); + } + } else { + doSerialize(object, out); + } + } + + private void doSerialize(Object object, OutputStream out) { validateForSerialization(object); SerializationUtils.serialize((Serializable) object, out); } ",I think that at least we should create an issue to be able to serialize Cursor without loading everything into memory at the same time.,I think that at least we should create an issue to be able to serialize Cursor without loading everything into memory at the same time.,"This requires data publishers to be of type SingleTaskDataPublisher. If any user is already using a DataPublisher that is not of this type, Gobblin would fail.",Can you explain why this change is not present in master and 10.10?,"I'd put this method in a PR with at least one usage of it - inClientSpan / withClientSpan are quite clear here, but not this method which isn't used. One way to keep PRs small is to change just one usage in one PR, and remaining usages in a mechanical way in another.",Is this required on every element? I'd rather trigger this only if we set / remove a hold.,"What type is `NumberHandling`? Isn't it an enum value, how can it be null?",You could even have gone further by loading only once the quality profile because currently : - It's loaded by projectAssociationFinder.getProfileKey - It's loaded again by profileProjectOperations.addProject But that could be part of another refactoring,"I would suggest to use pipelineCreationAllowed as the internal state name, it makes the code easier to read out as I I see. I know this is a regular getter and and setter pair, but... In the tests, the set method is always called with true as the parameter, so I suggest to call this method simply allowPipelineCreation() without a parameter, the getter part of the pair in this case can be called as isPipelineCreationAllowed(). This suggestion is simply about expressions from the usage point of view, and I don't have a strong opinion on this, however if we want to keep this name and want to name it as a regular getter setter as it is suggested by the books then we should use isAllowPipelineCreation as the getter name.",This cleanup should have gone in a separate commit.,a more elegant way to do this would be through a `getEngineContext()` method that reinits lazily
"@@ -12,6 +12,7 @@ describe 'two_factor_authentication/totp_verification/show.html.slim' do before do allow(view).to receive(:current_user).and_return(user) allow(view).to receive(:reauthn?).and_return(false) + allow(view).to receive(:confirmation_for_phone_change?).and_return(false) @presenter = TwoFactorAuthCode::AuthenticatorDeliveryPresenter. new(presenter_data, ApplicationController.new.view_context) ",This is not needed anymore.,This is not needed anymore.,"Again, Poltergeist didn't catch the fact that this field has a regex pattern requirement.",Prefer double-quoted strings unless you need single quotes to avoid extra backslashes for escaping.,"Here the same, I would make separate methods `check_leave_team_permission` and `check_manage_user_team_permission`.",Is this named correctly?,I think this can be done via `get_language_info` `i18n` templatetag,A node_test shouldn't depend on a NodePathsLocal because there isn't any inflection points.,"One thought, just an idea, not a requirement, what if we called this `liveness_checking_required` ? or `requires_liveness_checking` so it's slightly different than the global feature flag we have? I feel like having separate names would make it easier to debug",Where are the descriptions?  ,"we call cities + towns . size a lot, maybe make a helper method on tiles"
"@@ -1,8 +1,15 @@ from django.template import Library +from ...core.utils import get_country_name_by_code + register = Library() @register.simple_tag def get_formset_form(formset, index): return formset.forms[index] + + +@register.simple_tag +def get_country_by_code(country_code): + return get_country_name_by_code(country_code) ",I think this can be done via `get_language_info` `i18n` templatetag,I think this can be done via `get_language_info` `i18n` templatetag,"Do we actually need the `# type: ignore` here? We don't have it in other places. Also, there is no listed return type for the method - maybe that's the reason there was a type failure?",Better to call this `paths_from_buildroot_iter()` (and below). `relative` is a vague term.,"Perhaps instead of adding a new call for is_thrift, this could move to a different pattern. Maybe it could look for the class instead via isinstance. It looks like the deprecation plan for the associated `is_*` methods involved types via marker mixins.","One thought, just an idea, not a requirement, what if we called this `liveness_checking_required` ? or `requires_liveness_checking` so it's slightly different than the global feature flag we have? I feel like having separate names would make it easier to debug","Maybe for the variable access we should provide access to the structure? Like if it is a list of items, it should be a list of items, not always a string that they will need to parse? I also understand the reason for always a string, to resemble the native env-vars, just a question.",Please don't include general cleanup in otherwise unrelated files in your PR.,"Here we import with alphabetical order, so please put this line after CallTransformer",Do you use this error code somewhere? It doesn't sound like an error code for collection.,"For the record: this is a bit ugly, but it will turn into a cleaner and more proper `fs.get_file` when migrating dvcfs to fsspec."
"@@ -647,7 +647,7 @@ function killme() /** * @brief Redirect to another URL and terminate this process. */ -function goaway($path) +function goaway($path = '') { if (strstr(normalise_link($path), 'http://')) { $url = $path; ",Interesting for #5907 So I will rename it from `System::redirectTo($url)` to `System::redirect($to = '');` :-),Interesting for #5907 So I will rename it from `System::redirectTo($url)` to `System::redirect($to = '');` :-),Forgot to pass `params` to `fetchAccounts` here ),"The `millis()` function should only return 0 before the timer starts, and then only once every 49 days. And of course, 0xFFFFFFFF + 1 is also 0.","Why `@protected`? Why should this be overridden? Trailing underscore means `@private`, so would have to be removed.","`#warn` won't give us the call stack, this has to be an `#error`.",Do you really need to mkdirs() here? I would think you just need `project.prepare()` which will make that target folder if necessary. Can you try that instead?,Whats going on here? `((X * Y)/Z) * Z` = `X * Y` is it not?,Please put the `Trim` inside `FoldToASCII`,"Without being able to reproduce this, this is likely enough. Ideally, if we can run this code on an impacted site and confirm it isn't the `$plugins` that is a problematic. (I don't see how, but I don't trust myself).","Since you're editing that line, could you add a space after the `!` to make it super clean?"
"@@ -79,6 +79,18 @@ def test_lcmv(): assert_raises(ValueError, lcmv, evoked, forward, noise_cov, data_cov, reg=0.01, pick_ori=normal) + # Test picking normal orientation + stc_normal = lcmv(evoked, forward_surf_ori, noise_cov, data_cov, reg=0.01, + pick_ori=normal) + + assert_true((np.abs(stc_normal.data) <= stc.data + 0.8).all()) + + # Test picking source orientation maximizing output source power + stc_max_power = lcmv(evoked, forward, noise_cov, data_cov, reg=0.01, + pick_ori=max-power) + + assert_true((np.abs(stc_max_power.data) <= stc.data + 1).all()) + # Test if fixed forward operator is detected when picking normal or # max-power orientation assert_raises(ValueError, lcmv, evoked, forward_fixed, noise_cov, data_cov, ","why `+0.8`? shouldn't it always be lower? i.e., `np.abs(stc_normal.data) <= stc.data` should hold","why `+0.8`? shouldn't it always be lower? i.e., `np.abs(stc_normal.data) <= stc.data` should hold",Maybe create a temporary for the outputs and subsequently unpack? The braces around the function call seems strange.,we never use np.testing outside of tests. Also shape are tuples so == works fine.,just to check would: sum([_unpack_epochs(epoch) for epoch in epochs]) work too?,"A problem with inserting new arguments is that it breaks backwards compatibility in cases where people call the function with non keyword arguments (`read_raw_kit(input_fname, mrk, elp, ...)`). Before making this change we should be sure that nobody is using this function in their scripts that way. Otherwise the safer alternative is to add new arguments at the end.",Why do we intentionally discard the net price here?,maybe add a link to the FAQ section.,use lower case? `Type` -> `type`,"You can remove these too. Below do: `var northEast = projection.project(cart, viewExtentCVNorthEast);` and remove `position`. Same thing for `southWest`.",Should this be configurable? i.e on by default but able to be turned off.. Should it be able to be disabled at compile time? I had to do similar things for #12745
"@@ -1,6 +1,6 @@ require Rails.root.join('lib', 'config_validator.rb') -Figaro.require_keys( +Figaro.require_keys([ 'attribute_encryption_key', 'database_statement_timeout', 'disallow_all_web_crawlers', ",I vote to keep the splat/`*args`,I vote to keep the splat/`*args`,@mdorier can you condition this on whether `self.run_tests` is `True`? by default it will be off. Otherwise I think the result may be unexpected given the python test dependency.,"common-min.js is is a generated file. It shouldn't be included here. In fact, it's generated from this list of files, so I'm surprised that this helps.",The `TopTags` at the beginning of the file is now unused and can be removed as well.,"At some point in this function, the quadtree should know (or could know) if we reached a leaf node, and we could use this to let the tile's billboards know that we reached the maximum level and they don't need updates.",Renaming this variable `arch` and flipping the values/logic in the surrounding code would make this a bit less confusing. Double negatives FTL where avoidable,remove the empty line,"_I think_ this is the correct way to freeze this array, but I'm open to any suggestions to improve it (or fix it altogether if I'm not even close to how it should be   )","Oopsie, files should have a blank line at the end.","The name should be `register_layer`, it's more meaningful."
"@@ -1094,7 +1094,7 @@ KUMASCRIPT_URL_TEMPLATE = 'http://developer.mozilla.org:9080/docs/{path}' ES_DISABLED = True ES_LIVE_INDEX = False -LOG_LEVEL = logging.WARN +LOG_LEVEL = logging.DEBUG SYSLOG_TAG = 'http_app_kuma' LOGGING = { ","Whoops, did these `settings.py` changes sneak in? Should these be in `settings_local.py`?","Whoops, did these `settings.py` changes sneak in? Should these be in `settings_local.py`?",this should use `shlex.quote`,Is this the group we wanted enabled by default?,"/cc @choumx I can't tell if this value is actually exposed to publishers. If so, this isn't safe to change.",  Interesting! I didn't know anything about this before. So this allows us to refresh an access token without the user needing to be present and authorize the refresh?,It is slightly cleaner to just pass `context` through and only access `context.webgl2` in `combineShader`. Also this lets us access any other properties of `context` in the future.,shouldnt this be `$localStorage.authenticationToken` ? @cicoub13,"Perhaps instead of adding a new call for is_thrift, this could move to a different pattern. Maybe it could look for the class instead via isinstance. It looks like the deprecation plan for the associated `is_*` methods involved types via marker mixins.",fixes missing return in previous PR,"You can remove these too. Below do: `var northEast = projection.project(cart, viewExtentCVNorthEast);` and remove `position`. Same thing for `southWest`."
"@@ -88,12 +88,12 @@ abstract class WPCOM_JSON_API_Comment_Endpoint extends WPCOM_JSON_API_Endpoint { && $this->api->token_details['user']['display_name'] === $comment->comment_author ) { - $user_can_read_coment = true; + $user_can_read_comment = true; } else { - $user_can_read_coment = current_user_can( 'edit_comment', $comment->comment_ID ); + $user_can_read_comment = current_user_can( 'edit_posts' ); } - if ( !$user_can_read_coment ) { + if ( !$user_can_read_comment ) { return new WP_Error( 'unauthorized', 'User cannot read unapproved comment', 403 ); } } ","Since you're editing that line, could you add a space after the `!` to make it super clean?","Since you're editing that line, could you add a space after the `!` to make it super clean?",Interesting for #5907 So I will rename it from `System::redirectTo($url)` to `System::redirect($to = '');` :-),Avoid variables with short names like $b. Configured minimum length is 3.,"Without being able to reproduce this, this is likely enough. Ideally, if we can run this code on an impacted site and confirm it isn't the `$plugins` that is a problematic. (I don't see how, but I don't trust myself).",Can you describe this change?,Whats going on here? `((X * Y)/Z) * Z` = `X * Y` is it not?,"`#warn` won't give us the call stack, this has to be an `#error`.","I think it's better to have the different classes each have their own loggers, rather than having them all share the `Migrations.class` logger. By having different loggers, users can more easily filter logs and can also configure different log levels for the different loggers. I assume your motivation for switching to a shared logger was so that the execution time would be logged by the same logger as the other messages from the command execution itself? I don't have a great solution but one option could be to have each command implement a simple `getLogger()` method, which we can then call here.",Please put the `Trim` inside `FoldToASCII`,added: stop loop on exception
"@@ -43,6 +43,11 @@ func NewPlan(ctx *plugin.Context, target *Target, prev *Snapshot, source Source, olds := make(map[resource.URN]*resource.State) if prev != nil { for _, oldres := range prev.Resources { + // Ignore resources that are pending deletion; these should not be recorded in the LUT. + if oldres.Delete { + continue + } + urn := oldres.URN contract.Assert(olds[urn] == nil) olds[urn] = oldres ",What the heck is a LUT?  ,What the heck is a LUT?  ,I'm not in love with instantiating `challengeTLSProvider` & `challengeHTTPProvider` here.,"I see, the provider-level region skips the field validation. May be add a mention about this here?",I was intentional to return `storeID` instead of `peer` to avoid alloc too many IDs during replacement check.,I think a better place for this would be inside of `broadcaster#Start()`,why doesn't this try calling t.getAdminPermission()?,I assume that there's some hidden invariant here that `data.outputSteps[0]` is correct. Should we be asserting something about `step.Op` at this point? Would it make more sense to write the above as a range like we have for Create/Replace?,not needed because it's not a pointer on a slice.,"There's only one set of `mapByResourceAndAction` and `methodsInfo`, so they're no longer passed in, but retrieved in the introspection code.","Should we have utility functions that delineate which non-successful BuildPhases are set by the build pod (where it is *currently* just Failed) and which are set outside of the build pod (i.e. BuildPhaseError), in case those two lists change over time?"
"@@ -812,10 +812,8 @@ func (mod *modContext) genNestedTypes(member interface{}, resourceType bool) []d // and if it appears in an input object and/or output object. mod.getTypes(member, tokens) - isK8s := isKubernetesPackage(mod.pkg) - var typs []docNestedType - for token, tyUsage := range tokens { + for token := range tokens { for _, t := range mod.pkg.Types { switch typ := t.(type) { case *schema.ObjectType: ",All or most of this deletion was related to generating the per-language API doc link for each object type.,All or most of this deletion was related to generating the per-language API doc link for each object type.,"I see, the provider-level region skips the field validation. May be add a mention about this here?",not needed because it's not a pointer on a slice.,Shouldn't we be returning the error if there is an error here? I noticed you have a todo below to find out why the statement below is running when there is an error.,why doesn't this try calling t.getAdminPermission()?,"There's only one set of `mapByResourceAndAction` and `methodsInfo`, so they're no longer passed in, but retrieved in the introspection code.",I assume that there's some hidden invariant here that `data.outputSteps[0]` is correct. Should we be asserting something about `step.Op` at this point? Would it make more sense to write the above as a range like we have for Create/Replace?,This log line was added by me. I think it won't hurt but it simplifies a debugging process.,What the heck is a LUT?  ,"@CecileRobertMichon do you have any thoughts on doing this override here? Is this preferable to the pattern we have currently, where we pass along upgrade context through the code flow and do upgrade-specific mutations during defaults enforcement?"
