code,review,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10
"private void runOneIteration() { try { LockWatchTestRuntimeConfig config = runtime.get(); if (config.namespaceToWatch().isPresent()) { LockWatchingResource lockWatcher = resource.apply(config.namespaceToWatch().get()); LockWatchRequest request = LockWatchRequest.of(config.tablesToWatch().stream() .map(TableReference::getQualifiedName) .map(LockWatchReferences::entireTable) .collect(Collectors.toSet())); LockWatchStateUpdate versionBefore = lockWatcher.getWatchState( OptionalLong.empty()); long startRegistering = System.currentTimeMillis(); lockWatcher.startWatching(request); log.info(""Registered lock watches for keyspace {} and tables {} in {} seconds."", SafeArg.of(""keyspace"", config.namespaceToWatch().get()), SafeArg.of(""tables"", config.tablesToWatch()), SafeArg.of(""seconds"", System.currentTimeMillis() - startRegistering)); long startUpdate = System.currentTimeMillis(); LockWatchStateUpdate versionAfter = lockWatcher.getWatchState(versionBefore.lastKnownVersion()); long duration = System.currentTimeMillis() - startUpdate; if (versionAfter.success()) { Optional<LockWatchEvent> result = versionAfter.events().stream() .map(event -> event.accept(filter)) .filter(Optional::isPresent) .map(Optional::get) .findFirst(); if (!result.isPresent()) { log.info(""Registered lock watches, but did not find any open locks. Took {} seconds"", SafeArg.of(""duration"", duration)); } else { log.info(""Registered lock watches, found {} open locks. Took {} seconds."", SafeArg.of(""numberOfWatches"", ((LockWatchOpenLocksEvent) result.get()).lockDescriptors().size()), SafeArg.of(""duration"", duration)); } } else { log.info(""Registered lock watches, but was unable to get an update. Last known version is {}"", SafeArg.of(""lastKnownVersion"", versionAfter.lastKnownVersion())); } } } catch (Throwable th) { log.info(""Failed to run a test iteration of registering lock watches"", th); } }","nit: The metric is millis, not seconds",nit: just call lastVersion() here?,"Unclear if this has been a convention throughout Lock Watches, but the decomp - in particular, rejecting a success from post-leader election without a snapshot _here_ - seems a bit unexpected. I'd prefer this just return the version, and updateVersion take care of that filtering. It looks like you do that anyway in updateVersion!","This feels like it's in the wrong place? You should be cleaning up when transactions are removed from the cache, not when they're added right? Otherwise, this will not be prompt.","from discussion below: can we use imperative statements here? I find this difficult to parse (I read the filter as a top-level thing that rejects versions that were unfriendly, when that's not the case).","nit: standard in other tests is to replace with _, not X. suggestion String tableName = UUID.randomUUID().toString().substring(0, 16).replace(""-"", ""_"");",I think this might be a bit simpler if we just use ifPresent(...)?,Not thread safe? I think you want synchronized on all methods in this class.,"Can you explain the dependency loop? This is weird and there should be a different solution. i.e. it feels to me like all the cache code should live alongside this class, or at least in this sub-project?","For completeness, can you also remove the ""Preconditions.checkArgument(!startTimestamps.isEmpty(), ""Cannot get events for empty set of transactions"");"" here; it's checked in the TimestampMapping","Looks a little iffy, but is correct"
"void preInit( FMLPreInitializationEvent event ) { if ( !Loader.isModLoaded( ""appliedenergistics2-core"" ) ) { CommonHelper.proxy.missingCoreMod(); } Stopwatch star = Stopwatch.createStarted(); this.configPath = event.getModConfigurationDirectory().getPath() + File.separator + ""AppliedEnergistics2"" + File.separator; AEConfig.instance = new AEConfig( this.configPath ); FacadeConfig.instance = new FacadeConfig( this.configPath ); AELog.info( ""Starting Pre Initialization"" ); CreativeTab.init(); if ( AEConfig.instance.isFeatureEnabled( AEFeature.Facades ) ) CreativeTabFacade.init(); if ( Platform.isClient() ) CommonHelper.proxy.init(); Registration.instance.PreInit( event ); if ( AEConfig.instance.isFeatureEnabled( AEFeature.VersionChecker ) ) { AELog.info( ""Starting VersionChecker"" ); this.startService( ""AE2 VersionChecker"", new Thread( new VersionChecker() ) ); } AELog.info( ""Pre Initialization ( ended after "" + star.elapsed( TimeUnit.MILLISECONDS ) + ""ms )"" ); }",you removed the ones on top but kept the brackets here?,What does this change do?,"If you agree, would you mind using null as a value for slaveConfig argument on those three configurations? Really we don't need to start a slave for this test, doing so we can save some seconds","You have to also remove the car and see whether they have get removed correctly, Also another usecase add a car that have some wrong configs (execution plan referring to stream 'foo' but stream 'foo' is not in car), and also check the deployment whether its correctly done and also remove that car and check whether its getting cleaned.",rename to automationContext,"lib folder should be already on the plugin classpath, is it now working? this will not work on all OS because you use file.separator and then you hardcode the file separator in the next piece of string ""/"". Pass a File instance used to build the path",minor thing: no need to concatenate strings here.,"please display ex.getMessage(), please dump debug stack trace","Why not delegate this to MagicalGoConfigXmlLoader itself? At least the finding, if not the init.","also remove the capp, after every test case CEP should come back to its initial state then only we can guarantee the next test will not fail!",This could (of course) also be done in the pom.xml (where I already add 2 listeners by default). Why does this need to happen in code (triggered by a system property)?
"public static void checkValidPath(String path) throws InvalidPathException { ObjectChecker chk = new ObjectChecker() .setSafeForWindows(SystemReader.getInstance().isWindows()); byte[] bytes = Constants.encode(path); int segmentStart = 0; try { for (int i = 0; i < bytes.length; i++) { if (bytes[i] == '/') { chk.checkPathSegment(bytes, segmentStart, i); segmentStart = i + 1; } } chk.checkPathSegment(bytes, segmentStart, bytes.length); } catch (CorruptObjectException e) { throw new InvalidPathException(e.getMessage()); } }",Likewise.,"setSafeForMacOs, too?",How about also throwing an InvalidPathException in this case?,Maybe use System.lineSeparator() instead of \n for better Windows support (since Windows uses \r\n)?,"@yufeldman In the first case, you merge absolute and relative path, in the second case, there is an attempt to merge two absolute path, should they be handled differently if merging two absolute path should be allowed at all?",We never list runtime exceptions in throws,"should this be wrapped in some sort of a loop, which breaks when path == objectName? I'm thinking of the ../../somethingSomething case",style-nit: avoid braces for simple constructs,Functions.isWindows perhaps?,NIT: can use Functions.isWindows(),This can be made more compact.
public static float convertLightCountsToLux(final int rawCount) { final float maxLux = 125.0f; final float maxCount = 65536.0f; final float whiteMultiplier = 2.0f; final float internalIntensity = ((float) rawCount / maxCount) * maxLux; return (whiteMultiplier * internalIntensity); },this is possibly a breaking change for timelines. Was it tested?,create a constant so it make's sense? I have no idea what is 18 atm,braces please! {^_^},"I would make this and the above private for now, if there's no other code using it.","Might as well use your provided constants, Weights.BUILT_IN_CONVENTION.",should this be in some MathUtils class?,Please indicate possible values in Exception message,let's explain this constant,create a constant so it make's sense? I have no idea what is 18 atm same for above an below,this.,It took me a few minutes to understand where the +0.5 was coming from. Basically its just to round the decimal number right ? So if we want 8 decimals and want to truncate number 3.123456786:  3.123456786 * 10E8 + 05 = 312345678.6 + 0.5 = 312345679.1  Then we use Math.floor() to get the largest integer that is less than or equal to the argument.
"private boolean getNodeMemberships(Element subscriptions) throws NodeStoreException, InterruptedException { ResultSet<NodeMembership> cur = channelManager.getNodeMemberships(node); if (channelManager.isLocalNode(node)) { subscriptions.addAttribute(XMLConstants.NODE_ATTR, node); for (NodeMembership ns : cur) { if (actorJid.toBareJID().equals(ns.getUser().toBareJID())) { Element subscription = subscriptions.addElement(XMLConstants.SUBSCRIPTION_ELEM); subscription.addAttribute(XMLConstants.NODE_ATTR, ns.getNodeId()) .addAttribute(XMLConstants.SUBSCRIPTION_ELEM, ns.getSubscription().toString()) .addAttribute(XMLConstants.JID_ATTR, ns.getUser().toBareJID()); if (null != ns.getInvitedBy() && isOwnerModerator()) { subscription.addAttribute(XMLConstants.INVITED_BY_ELEM, ns.getInvitedBy().toBareJID()); } } } } else { if (!channelManager.isCachedNode(node) || (null != requestIq.getElement().element(XMLConstants.PUBSUB_ELEM).element(XMLConstants.SET_ELEM)) && !cur.isEmpty()) { makeRemoteRequest(new JID(node.split(""/"")[2]).getDomain()); } return false; } return true; }","This should be a not comparison, original line:  java if (false == actorJid.toBareJID().equals(ns.getUser())) {  Basically we don't want to show a subscription != 'subscribed' to anyone but the owner/admin or the user themselves.","can we just return true? If it is true, no need to loop remaining objects right?","Below way is good for performance I guess.  java for (int i = 0, size = first.size(); i < size; i++) {",Braces?,Extra spaces,Never swallow exceptions without at least logging them. In this case: Why not throw them?,What happens if/when e1.getNodeid() is null?,"You need to re-set the interrupted status of the thread here by calling Thread.currentThread().interrupt(). Also, wrapping InterruptedException is generally not a good idea; better to just have a message that says ""operation was interrupted"" or something.","no need to check for testName != null. I think it can't be null and if it is, the getTestResources(testName) will throw a NPE when accessing the map.",You could use functional style expression like: suggestion return node.orElse(null);,Do we need the service-service unavailable check here? I'd expect prosody and most servers to either create the node or throw a conflict error.
"public void testRestart() throws RunScriptOnNodesException { final String groupName = String.format(NAME_PREFIX, System.getProperty(""user.name"").substring(0, 3)); Set<? extends NodeMetadata> nodes = view.getComputeService().rebootNodesMatching(inGroup(groupName)); assertTrue(nodes.size() > 0); boolean allRestarted = false; while (!allRestarted) { nodes = view.getComputeService().listNodesDetailsMatching(nameStartsWith(groupName)); for (NodeMetadata node : nodes) { if (node.getStatus() != NodeMetadata.Status.RUNNING) { allRestarted = false; try { Thread.sleep(30 * 1000); } catch (InterruptedException e) { } continue; } else { allRestarted = true; } } } assertTrue(allRestarted); view.getComputeService().destroyNodesMatching(inGroup(groupName)); }",All the above tests are already covered by the BaseComputeServiceLiveTest. You should subclass that one and try to make all tests pass without overriding its methods (as that is our compute service implementation contract). Take the [DigitalOcean](<LINK_0> one as an example.,Please fix indents and use assertNotNull,Replace Assert.assertFalse by assertThat so you'll keep using the same library in all the class,Replace Assert.assertFalse by assertThat so you'll keep using the same library in all the class,"[minor] replay(node, computeService);?",Remove this :),Add an assertion to check the hardwre id.,You should put all the inits inside the try.,can you explain why did you change the null to N/A?,"These asserts are not testing anything related to the webservices.rest module, they're just calling Obs.getGroupMembers(). You should be doing resource.getGroupMembers(resource.getByUniqueId(""...""))",waitFor()?
"private void registerExternalProvidersTrustStore(DefaultHttpClient httpClient) { try { KeyStore trustStore = KeyStore.getInstance(KeyStore.getDefaultType()); FileInputStream inputStream = new FileInputStream( new File(EngineLocalConfig.getInstance().getExternalProvidersTrustStore().getAbsolutePath())); try { trustStore.load(inputStream, EngineLocalConfig.getInstance().getExternalProvidersTrustStorePassword().toCharArray()); } finally { inputStream.close(); } SSLSocketFactory socketFactory = new SSLSocketFactory(trustStore); Scheme sch = new Scheme(""https"", 443, socketFactory); httpClient.getConnectionManager().getSchemeRegistry().register(sch); } catch (Exception ex) { log.warn(""Cannot register external providers trust store: {}"", ex.getMessage()); } }",instead you could use the try-with-resource paradigm,truststoreUrl / trustStoreUrl,"While setting up the server & client not a part of this library or PR, it would nice to set the integration test server and client up to only use TLS 1.2.","What's 80? Let's avoid using 'magic numbers' within any implementation. Instead, read these values from a configuration file. Also use appropriate constants upon the same.",We don't want stack trace prints as part of tha code flow. I suggest throw new RuntimeException(e) instead.,"Why can't we use here something like this?  TrustManagerFactory tmf = TrustManagerFactory.getInstance(""SunX509""); tmf.init(null); c.init(null, tmf.getTrustManagers(), null);",Having the clear password in memory once is bad ...,"if sslVerify is false we want to enter this block hence this should read: if (!repo.getConfig().getBoolean(""http"", ""sslVerify"", true))",These ^ could be final.,guessing this block of code also repeated: private static SSLContext createSslContextFromTrustManagers(TrustManager[] trustManagers)?,why this algorithm specifically?
"public void onViewCreated(View view, Bundle savedInstanceState) { super.onViewCreated(view, savedInstanceState); TextView filesText = (TextView) view.findViewById(R.id.files_text); view.findViewById(R.id.finish_button).setOnClickListener(new View.OnClickListener() { @Override public void onClick(View v) { if (activity != null) { activity.finish(); } } }); filesText.setOnClickListener(new View.OnClickListener() { @Override public void onClick(View v) { if (parent != null) { Intent intent = new Intent(Intent.ACTION_GET_CONTENT); Uri uri = Uri.parse(parent); intent.setDataAndType(uri, ""resource/folder""); startActivity(Intent.createChooser(intent, ""Open folder"")); } } }); int numFiles = 0; Bundle args = getArguments(); if (args != null) { ArrayList<File> files = (ArrayList<File>) args.getSerializable(GeoTagImagesService.EXTRA_GEOTAGGED_FILES); numFiles = files.size(); if (files != null && numFiles > 0) { parent = files.get(0).getParent(); } } if (parent != null) { filesText.setText(String.format(getString(R.string.photos_geotagged), String.valueOf(numFiles), parent)); } else { filesText.setText(getString(R.string.no_files_geotagged)); } }",@chaviw no point checking for files being null here since you already call files.size() above.,can you change this to protected static? This order is really unconventional,This change is unrelated.,You can remove this to simplify it to getActivity().finish();,"This HashMap seems unnecessary to me because you can call intent.putExtra() directly for each value. The Bundle that stores these ""extras"" in the Intent is essentially a map.",Don't log errors as debug. Please use error log instead.,Should we call the function below instead?,"Check for debug enabled if (Constants.DEBUG_MODE_ENABLED) { Log.d(TAG, ""Starting File upload service""); }",Indentation problem (again tabs vs spaces),These empty implementations can be removed I guess,"Maybe we should have an enum for notification tags? Also, in Java isn't 001 the same as 1?"
public Boolean attachStdin() { return (attachStdin != null) ? attachStdin : Boolean.FALSE; },if these Boolean methods can never be null why not have the return type be boolean instead of Boolean ?,this is self assignment - please modify to: this.attached = attached,My bad. Tridiums Niagara does that with their version of Boolean and I just had to fix that for Distech.,return Boolean.parseBoolean(getFieldValue(field).toString());,I find these could be useful outside of the package.,Qualify field access,The error message doesn't match the actual behaviour.,I would recommend an else if here to avoid comparing against a string unnecessarily.,"You probably also want to support ""boolean.class""",This could just be Boolean.parseBoolean(string);,sed 's/value == STRICT.value ? true : false/value == STRICT.value/' (Redundant inline if)
"public NonTerminal(String name) { this.name = name; this.entryState = new EntryState(name + ""-entry"", this); this.exitState = new ExitState(name + ""-exit"", this); }",I still think you should throw an exception if name is null,"oh, this comes form apache. Maybe jsut ust """" even if it is not that readable.","Use Optional.getOrElse() here. E.g. String fromState = this.fromState.getOrElse(""_"")",Modifier 'private' is redundant for Enum constructor - needs to be removed.,"why is this needed? You said you want to remove it, but why was it added in the first place? What's stopping it from being trivially removed?",Formatting,Can you explain why protected field access are expose via public methods ? Do not change access modifiers without understanding its purpose.,Please assert what the nullable state is.,Please assert what the nullable nonterminal is.,Please assert what the nullable nonterminal is.,The this. in getters are unnecessary too.
public void determineNextResync(ZonedDateTime now) { this.nextResync = now.plusNanos(this.resyncPeriodInMillis * 1000000); },"Can't really understand what's going on here. We multiply by 1,000,000 a millisecond unit and add it as a nanosecond? (it would _probably_ make sense if we divided instead of multiply, but then why not just do now.plus(resyncPeriodInMillis, ChronoUnit.MILLIS))",Doing this via double math is still 3x slower than return (nano + 1000) / 1000L;,Shouldn't this be Calendar.getInstance() instead ? That way it's truly a no-op.,currentTimeMillis() instead of creating a new DateTime() object,"This lets you chain the tickers, though I don't think we used this functionality",getNextTimeAdjustedByDay -> DateTimeUtils.getNextTimeAdjustedByDay,"nit: can we make a constant called HOUR_IN_SECONDS, that contains 3600?",Could you change it to 10000 (and the MapperRenderingProcessor to 9999). That's the interval specified in the docs of getPriority().,Refactor to increase readability: - create private method to determine the next notification time for the response data and compare this with the current time in order to determine if a notification should be sent,"Why is this setter public, we have a builder which is responsible to do the object creation ?",Where do these numbers come from?
"@Test public void testArrayGetCloneRefCouples() throws Exception { Run(""@a = array('Meow'); @b = array(@a, @a, array(@a)); @c = @b[]; msg((ref_equals(@b[0], @b[1]) && ref_equals(@b[0], @b[2][0])));"", fakePlayer); verify(fakePlayer).sendMessage(""true""); }","@c is not used here, I think you meant for it to be.","The fail is hard to interpret, I think we can improve on using String arrays instead. Also indentation is weird in the entire file.","Calling fail() throws an AssertionError, so you'll get a confusing error message if we ever get here. When testing code that should throw an AssertionError it's best to use this pattern:  try { callThatShouldThrowAssertionError(); } catch (AssertionError expected) { // optional: make assertions on expected here return; } fail(""Expected AssertionError to be thrown"");","I think it would be more explicit to ""hard-code"" [] in this case, wouldn't it? java assertMessageEquals(ex, ""array contents differ at index [3][0][1][0], expected: <5> but was: <[]>"");",@ivandalbosco I'm not sure of the value of this test.,Would prefer this as Hamcrest assertThat for consistency.,I think we can do away with this condition because its already been taken care of by the other two edit checks above it.,"These first two test methods are identical except for the slice creation, and can be replaced with a single method and a data provider.","There is a function called dyn() which is meant for use in these cases, as eventually, once more static analysis is complete, this will also cause the same warning. <LINK_0> This forces the compiler to treat the value as dynamic, even if it's hardcoded, and is the preferred solution in this case, and in the eval case as well.",I think it is enough for the test to assign and check only once.,"A few more cases discussed during review: * can we have a test for getRefsByPrefix()? * what about ordering of the result? It seems like it's well defined, so should this use something like assertArrayEquals? * what happens with overlapping prefixes?"
"void resizeArray(int newArraySize) { long[] newArray = new long[newArraySize]; System.arraycopy(this.array, 0, newArray, 0, this.array.length); this.array = newArray; }",I think this will fail if the new size is smaller than the current one. Could be checked with an assert (private methods).,we can define a constant MAX_ARRAY_SIZE = Integer.MAX_VALUE - 8;,s/leased/borrowed,"@fchauveau there is no null handling of source, is this intended ?",I think it should return Array here.,I think it should return Array here.,A bit shift would be faster ? Also we don't check for integer overflow issues.,"is there an implicit assumption that you will always move ""forward""? i.e. that locusPosition is always greater than offset? if so, please assert this in the top of the method.","I think this is a simpler test to cover the cases in this loop:  assertEquals(BlockUtil.calculateNewArraySize(200), 300); assertEquals(BlockUtil.calculateNewArraySize(Integer.MAX_VALUE), MAX_ARRAY_SIZE); try { BlockUtil.calculateNewArraySize(MAX_ARRAY_SIZE); } catch (IllegalArgumentException e) { assertEquals(e.getMessage(), format(""Can not grow array beyond '%s'"", MAX_ARRAY_SIZE)); }",I think it should return Array here.,nit: remove brackets to be consistent with 2 lines below.
"public void onResume() { super.onResume(); if (mSelectRoleShareVM.isRemoveSeleted()) { showSpinner(); mCollaborationsShareVM.deleteCollaboration(mSelectRoleShareVM.getCollaboration()); mSelectRoleShareVM.setRemoveSelected(false); } else { if (mSelectRoleShareVM.getSelectedRole().getValue() != null && mSelectRoleShareVM.getCollaboration() != null) { if (mSelectRoleShareVM.getSelectedRole().getValue() != mSelectRoleShareVM.getCollaboration().getRole()) { if (mSelectRoleShareVM.getSelectedRole().getValue() == BoxCollaboration.Role.OWNER) { AlertDialog dialog = new AlertDialog.Builder(getActivity()).setTitle(R.string.box_sharesdk_change_owner_alert_title) .setMessage(R.string.box_sharesdk_change_owner_alert_message) .setPositiveButton(android.R.string.yes, (d, which) -> { showSpinner(R.string.box_sharesdk_fetching_collaborators, R.string.boxsdk_Please_wait); mCollaborationsShareVM.updateOwner(mSelectRoleShareVM.getCollaboration()); }).setNegativeButton(android.R.string.no, (d, which) -> {}).setIcon(android.R.drawable.ic_dialog_alert).create(); dialog.show(); } else { showSpinner(); mCollaborationsShareVM.updateCollaboration(mSelectRoleShareVM.getCollaboration(), mSelectRoleShareVM.getSelectedRole().getValue()); } mSelectRoleShareVM.setSelectedRole(null); } } } if (mCollaborationsShareVM.getCollaborations().getValue() == null) { mCollaborationsShareVM.fetchItemInfo(mCollaborationsShareVM.getShareItem()); } }",removeSelected?,No need to check this.,is that possible this is null?,null check,Remove?,This can be simplified as follows if(refresh != null) { refresh.cancel(); },Please use constants defined here: <LINK_4>,rename 'resource',Too bad theres no natural place to put this blurb :( Kind of irks me that we have this repeated thrice but I also am not a fan of multiple base classes.,Removing....,"Thanks for the investigation! > If we can confirm that the stored display name will never be empty, I think it would be possible to simplify the logic of changedDisplayName() so that it simply compares the value of the text field with the stored one. What do you think? Sounds good to me, I haven't checked yet how the AccountModel is initialized, but I guess it's done during user creation POST call (after the email confirmation)."
"void stop() { allocatorExecutor.shutdown(); try { if (!allocatorExecutor.awaitTermination(3, TimeUnit.SECONDS)) { log.warn(""Timedout while awaiting for allocatorExecutor's termination, so force shuttingdown""); } } catch (InterruptedException e) { log.warn(""Got InterruptedException while awaiting termination of allocatorExecutor, so force shuttingdown""); } allocatorExecutor.shutdownNow(); log.info(""Stopped entry logger preallocator.""); }","We can give some more time, like 30 seconds.","Maybe rewrite to avoid another concatenation?  logger.log(Level.INFO, ""{0} (took {1})"", new Object[] {logMessageOnSuccess, DurationFormatUtils...)",This should probably be removed,I think shutdown should be invoked first before awaitTermination.,Bump all the numbers,use client.shutdown(),"Would you need the similar thread join pattern for the container placement handler thread , similar to the container allocator thread?",This is a breaking change.,"FYI, TimeUnit.SECONDS.sleep(seconds.longValue())","Nit could we use the slf4j logging format like  LOG.info(""Halting after {} second"", numSeconds);",- [ ] You may select log level debug or trace. Because the developer intensionaly sleep thread and InterruptedException has no meaning here.
"public AbstractLunAvailableSizeColumn() { super(new AbstractToggleButtonCell<LunModel>() { @Override public void onClickEvent(LunModel lunModel) { if (lunModel !=null) { lunModel.setAdditionalAvailableSizeSelected(!lunModel.isAdditionalAvailableSizeSelected()); } } @Override public void render(Context context, LunModel value, SafeHtmlBuilder sb, String id) { boolean isGrayedOut = value.getIsGrayedOut(); String inputId = id + ""_input""; SafeHtml input = null; int additionalAvailableSizeSize = value.getAdditionalAvailableSize(); String additionalAvailableSizeSizeString = ""+ "" + additionalAvailableSizeSize + "" GB""; if (additionalAvailableSizeSize == 0 || !value.getIsIncluded()) { input = templates.disabled("""", ""color:gray"", inputId); } else if (!isGrayedOut) { input = templates.disabled("""", ""color:black"", inputId); } else if (value.isAdditionalAvailableSizeSelected()) { input = templates.toggledDown(inputId, additionalAvailableSizeSizeString); } else { input = templates.toggledUp(inputId, additionalAvailableSizeSizeString); } sb.append(templates.span(id, input)); } }); }",redundant black line,"try removing this if out to line 53, and remove 'value.isRemoveLunSelected()' from line 54..","Appears twice:""vertical-align:middle;"". Is it intentional?",Instead of adding inline styles like this could you pass in a class name that we apply to the element instead? This makes maintenance a lot easier as well as making branding applying different styles.,Why would you have a tooltip if the cell doesn't display anything?,Let's have a blank line between the methods,I'd move these to line 35 (before the if).,"value.toString() vs. factory.convert(..) a bit lower, line 63, again",What about &gt; and a bunch of other encoded string elements? wouldn't it make more sense to use a generic encoder/decoder?,please replace with TextUtils.isEmpty (i.e. instead of the static import that's there now),"nit: you don't need this line, and you can then inline the casting."
"public String getPendingViewAsString() { CacheTopology cacheTopology = stateTransferManager.getCacheTopology(); return (!(cacheTopology != null && cacheTopology.getPendingCH() != null)) ? ""N/A"" : cacheTopology.getPendingCH().getMembers().toString(); }",Reverse the operands to avoid negation maybe? Would look nicer.,It is good to have a method to convert config.get(Config.TOPOLOGY_RELIABILITY_MODE) to enum and then compare two enum values. Comparing two Strings is error prone.,"TopologyData may be a better name, since this is just a wrapper for holding the topology entities, not really building the topology.",AuthorizationException can be removed,protected constructor was added with purpose not as a mistake.,"This is the topology at the time of submission, not the latest one, which is what you want right?. The latest one can be gotten from the current physicalPlan.getTopology(), but even that one doesn't contain updates to the config (e.g. parallelism) since creation. If that's needed see UpdateTopologyMaster.",I think the cache topology is never null. what case do you have in mind?,please move the isEmpty methods to the scimSchema,unnecessary cast,@weijjia I think this new commit needs your CR/approval.,invert contains and null condition please. It's not necessary to call contains if proto == null
"public void scrutinize(ItemUpdate update) { Map<PropertyIdValue, Value> propertyIdValueValueMap = new HashMap<>(); for (Statement statement : update.getAddedStatements()){ PropertyIdValue pid = statement.getClaim().getMainSnak().getPropertyId(); Value value = statement.getClaim().getMainSnak().getValue(); propertyIdValueValueMap.put(pid, value); } for(PropertyIdValue propertyId : propertyIdValueValueMap.keySet()){ List<PropertyIdValue> conflictingProperties = _fetcher.getConflictsWithProperties(propertyId); if (conflictingProperties != null){ for (PropertyIdValue conflictingPid : conflictingProperties) { if (propertyIdValueValueMap.containsKey(conflictingPid) && raiseWarning(propertyId, propertyIdValueValueMap, conflictingPid)) { QAWarning issue = new QAWarning(type, propertyId.getId(), QAWarning.Severity.WARNING, 1); issue.setProperty(""property_entity"", propertyId); issue.setProperty(""added_property_entity"", conflictingPid); issue.setProperty(""example_entity"", update.getItemId()); addIssue(issue); } } } } }",We need to check to check what happens with no value and some value snaks.,Should we use a lower severity level for warnings on existing items?,"A little sanitization here would make a lot of sense, if nothing else make sure no ' ?",Log string concatenation,Is this plotted in grafana?,please add curly braces here (even though it's a One-liner),you could use: prefix.ifPresent(prefix -> if (isBogon(prefix.toString())) ...,Please add braces surrounding the for loop block. Otherwise this is confusing to read.,"It's better to put the value at the end rather than delimiting it: java ""Duplicate property: %s""","Style-nit: Our public API should return Map, Set, List and not a concrete implementation type. Sorry I missed this during earlier review iterations.",space
"public SSLContext get() { Credentials currentCreds = checkNotNull(creds.get(), ""credential supplier returned null""); String keyStorePassword = checkNotNull(currentCreds.credential, ""credential supplier returned null credential (should be keyStorePassword)""); KeyManagerFactory kmf; try { kmf = KeyManagerFactory.getInstance(""SunX509""); kmf.init(keyStore.get(), keyStorePassword.toCharArray()); SSLContext sc = SSLContext.getInstance(""TLS""); sc.init(kmf.getKeyManagers(), trustManager, new SecureRandom()); System.setProperty(""https.protocols"", ""TLSv1""); return sc; } catch (NoSuchAlgorithmException e) { throw propagate(e); } catch (UnrecoverableKeyException e) { throw propagate(e); } catch (KeyStoreException e) { throw propagate(e); } catch (KeyManagementException e) { throw propagate(e); } }","find a better way, this is super dodgy",Potential NullPointerException if the property is not defined,"While setting up the server & client not a part of this library or PR, it would nice to set the integration test server and client up to only use TLS 1.2.",guessing this block of code also repeated: private static SSLContext createSslContextFromTrustManagers(TrustManager[] trustManagers)?,IllegalArgumentException is possible here. I see it is not handled.,This will break on Windows for sure. Please use the classloader.,propagate a proper exception here.,Having the clear password in memory once is bad ...,This 2 lines probably ought to be in the try block as technically sslContext could be null outside of it.,Why is it no longer private?,@SplotyCode can you make this package-private and remove the @deprecated  tag ?
"public void fromStream_user_providesToken() throws IOException { MockTokenServerTransportFactory transportFactory = new MockTokenServerTransportFactory(); transportFactory.transport.addClient(CLIENT_ID, CLIENT_SECRET); transportFactory.transport.addRefreshToken(REFRESH_TOKEN, ACCESS_TOKEN); InputStream userStream = UserCredentialsTest.writeUserStream(CLIENT_ID, CLIENT_SECRET, REFRESH_TOKEN); UserCredentials credentials = UserCredentials.fromStream(userStream, transportFactory); assertNotNull(credentials); Map<String, List<String>> metadata = credentials.getRequestMetadata(CALL_URI); TestUtils.assertContainsBearerToken(metadata, ACCESS_TOKEN); }",Fully-qualified class name not needed.,let's rename these variables too,SA == SERVICE_ACCOUNT? avoid abbreviations,"no final on local variables unless required, per Google style",expected value first,why not using assertUsernamePassword here?,Static import the assertion methods,"This isn't going to return null, so it would be better not to wrap it with assertNull.",Should be making use of StepVerifier instead of .block() on these tests.,"add a space after '+'. Also, you might want to avoid referring to coincidental details of the implementation, such as the fact that currently, the only path to providing the refresh token is the constructor; maybe we might add other paths to setting it later.",google style is to not use final on local variables unless it's required
"public void scan(HttpMessage msg, String param, String value) { if (this.inScope(Tech.Linux) || this.inScope(Tech.MacOS)) { if (matchBodyPattern(getBaseMsg(), patternSSIUnix, new StringBuilder())) { return; } if (testServerSideInclude(param, SSI_UNIX, patternSSIUnix)) { return; } if (testServerSideInclude(param, SSI_UNIX2, patternSSIUnix)) { return; } } if (this.inScope(Tech.Windows)) { if (matchBodyPattern(getBaseMsg(), patternSSIWin, new StringBuilder())) { return; } if (testServerSideInclude(param, SSI_WIN, patternSSIWin)) { return; } if (testServerSideInclude(param, SSI_WIN2, patternSSIWin)) { return; } } }","- This should be done in the previous if statement (after tech checks), to not return earlier (Windows test could still be done). Also, worth extracting a method to reduce code duplication (boolean isEvidencePresent(Pattern)?). - Since the result is not required the StringBuilder can be null.",Ensure that streams are closed. Use try-with-resources.,Is there a reason you chose _system_name environment variable instead of the os.name system property as described in the [Java properties](<LINK_0> tutorial?,I don't like catching all exceptions here. Can we narrow this to the actual exception thrown? And log a message other than just returning?,"Pattern.compile() is normally meant to compile a pattern once, and then re-use it. If you don't do that you can just define a Matcher directly.","Are we sure this alwyas _equals_ ""linux"" or would be using startsWith a safer option?","suggestion if (osArch.equals(""i686_64"") || osArch.equals(""x86_64"") || osArch.equals(""amd64"") || osArch.equals(""ppc64le"") || osArch.equals(""aarch64""))  Might as well solve two problems at once :) This also occurs with AArch64 Java.","suggestion this.authentication = new AuthenticationContext(username, password.toCharArray(), null);",Stray .build(),"I see that the other test does this, did you try without? If it's needed I'm curious why.","The JUnit rule ExpectedException could be used to have simply:  thrown.expect(IllegalStateException.class); thrown.expectMessage(""Version of ScannerForMSBuild should be higher than or equals to 4.1.0.1148 to be able to use .Net Core.""); build.setUseDotNetCore(true);"
