code,review,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10
"@@ -296,10 +296,15 @@ export function createIframeWithMessageStub(win) { element.expectMessageFromParent = msg => { return new Promise(resolve => { const listener = event => { + let expectMsg = msg; + let eventMsg = event.data.receivedMessage; + if (typeof expectMsg !== 'string') { + expectMsg = JSON.stringify(expectMsg); + eventMsg = JSON.stringify(eventMsg); + } if (event.source == element.contentWindow && event.data.testStubEcho - && JSON.stringify(msg) - == JSON.stringify(event.data.receivedMessage)) { + && expectMsg == eventMsg) { win.removeEventListener('message', listener); resolve(msg); } ",nit: rename `eventMsg` to `actualMsg`,I think there is a problem here: Doc info eagerly reads `location.href` and never reads it again after.,`var typesToSubscribe = messageTypesHandled.Where(eventType => !requireExplicitRouting || publishers.GetPublisherFor(eventType).Any()).ToList();` this part needs to be changed.,"why is this required, register will still work as normal link??",shouldnt this be `$localStorage.authenticationToken` ? @cicoub13,"I don't think you need a second loop here. You can add the code for adding a listener in the previous one, isn't it?",Optional style: I'd put the text in the description bellow without defining a variable for it.,Did something change with Lucene's support for wildcards? What's the behavior if you search with a wildcard at the beginning of your search?,assign the guid to the annotation GUID on deserialize.,"This may have hurt compiling performance, which will be important for the responsive of a UI generating styles. I don't know for sure so we can see what a profile looks like later; at the least, we can order the linear search so the most common operators are first.","We still need the `null` check here, `null` won't be defaulted and `typeof null === 'object'`"
"@@ -507,3 +507,5 @@ def cleanup_old_worker(*args, **kwargs):  name = kwargs['sender'].hostname _delete_worker(name, normal_shutdown=True) + # Recreate a new working directory for worker that is starting now + common_utils.create_worker_working_directory(name) ",Who calls `cleanup_old_worker()`?. I am having some trouble finding it.,"For the record: this is a bit ugly, but it will turn into a cleaner and more proper `fs.get_file` when migrating dvcfs to fsspec.",Is this also going to be true for the real version of fine-grained?,I think this can be done via `get_language_info` `i18n` templatetag,"You'll also need to add this to `predict_entailment` in the model, I think.",@echel0n this line means that providers which a lower preference become the most preferred when saving providers.,A node_test shouldn't depend on a NodePathsLocal because there isn't any inflection points.,"One thought, just an idea, not a requirement, what if we called this `liveness_checking_required` ? or `requires_liveness_checking` so it's slightly different than the global feature flag we have? I feel like having separate names would make it easier to debug",Do we get any benefit from only putting `type: ignore` for `SSL` if there is a stub for `crypto`?,"Why not Optional? (Currently mypy ignores the None initialization but we may change that, and it seems to me this function can definitely return with `id_mapper` still None.",Better to call this `paths_from_buildroot_iter()` (and below). `relative` is a vague term.
"@@ -4,8 +4,10 @@ # Licensed under the MIT License. # ------------------------------------ +from typing import Optional from azure.core.polling.base_polling import ( LongRunningOperation, + PipelineResponseType, _is_empty, _as_json, BadResponse, ",This can't be imported here because it's defined in a type checking block. You'll need to redefine it in this file.,You'll need another blank line after this to get the flake8 and isort checks to pass.,remove the empty line,@mjkkirschner is this an API break too?,s/deprecate/kill/? It's not public API.,"ouch sorry guys this is my bad, I didn't know how to do this in a portable way :/ Would you say this is a good solution?","I think we should we avoid `import six` for consistency with the approach followed elsewhere. What do you think, @RobbeSneyders ? Looks like we are using `six.reraise` in a few places and `six.text_type` in apiclient.py.","The name should be `register_layer`, it's more meaningful.","Perhaps instead of adding a new call for is_thrift, this could move to a different pattern. Maybe it could look for the class instead via isinstance. It looks like the deprecation plan for the associated `is_*` methods involved types via marker mixins.",I think we should rename _module to _service ...,I vote to keep the splat/`*args`
"@@ -27,6 +27,18 @@ public class JavaExternalSerializerProtocol extends AbstractSerializationProtoco */ @Override public void serialize(Object object, OutputStream out) throws SerializationException { + if (object instanceof CursorStreamProvider) { + try (CursorStream cursor = ((CursorStreamProvider) object).openCursor()) { + doSerialize(toByteArray(cursor), out); + } catch (IOException e) { + throw new SerializationException(createStaticMessage(Could not serialize cursor stream), e); + } + } else { + doSerialize(object, out); + } + } + + private void doSerialize(Object object, OutputStream out) { validateForSerialization(object); SerializationUtils.serialize((Serializable) object, out); } ",I think that at least we should create an issue to be able to serialize Cursor without loading everything into memory at the same time.,Is this required on every element? I'd rather trigger this only if we set / remove a hold.,"This requires data publishers to be of type SingleTaskDataPublisher. If any user is already using a DataPublisher that is not of this type, Gobblin would fail.","I would suggest to use pipelineCreationAllowed as the internal state name, it makes the code easier to read out as I I see. I know this is a regular getter and and setter pair, but... In the tests, the set method is always called with true as the parameter, so I suggest to call this method simply allowPipelineCreation() without a parameter, the getter part of the pair in this case can be called as isPipelineCreationAllowed(). This suggestion is simply about expressions from the usage point of view, and I don't have a strong opinion on this, however if we want to keep this name and want to name it as a regular getter setter as it is suggested by the books then we should use isAllowPipelineCreation as the getter name.","What type is `NumberHandling`? Isn't it an enum value, how can it be null?","I'd put this method in a PR with at least one usage of it - inClientSpan / withClientSpan are quite clear here, but not this method which isn't used. One way to keep PRs small is to change just one usage in one PR, and remaining usages in a mechanical way in another.",This cleanup should have gone in a separate commit.,You could even have gone further by loading only once the quality profile because currently : - It's loaded by projectAssociationFinder.getProfileKey - It's loaded again by profileProjectOperations.addProject But that could be part of another refactoring,Can you explain why this change is not present in master and 10.10?,When implementing my own debug mode VS suggested; internal bool ExperimentalSearch { get; set; } = false;,a more elegant way to do this would be through a `getEngineContext()` method that reinits lazily
"@@ -12,6 +12,7 @@ describe 'two_factor_authentication/totp_verification/show.html.slim' do before do allow(view).to receive(:current_user).and_return(user) allow(view).to receive(:reauthn?).and_return(false) + allow(view).to receive(:confirmation_for_phone_change?).and_return(false) @presenter = TwoFactorAuthCode::AuthenticatorDeliveryPresenter. new(presenter_data, ApplicationController.new.view_context) ",This is not needed anymore.,Is this named correctly?,"Here the same, I would make separate methods `check_leave_team_permission` and `check_manage_user_team_permission`.",@echel0n this line means that providers which a lower preference become the most preferred when saving providers.,A node_test shouldn't depend on a NodePathsLocal because there isn't any inflection points.,"One thought, just an idea, not a requirement, what if we called this `liveness_checking_required` ? or `requires_liveness_checking` so it's slightly different than the global feature flag we have? I feel like having separate names would make it easier to debug",I think this can be done via `get_language_info` `i18n` templatetag,Where are the descriptions?  ,"Again, Poltergeist didn't catch the fact that this field has a regex pattern requirement.",Prefer double-quoted strings unless you need single quotes to avoid extra backslashes for escaping.,"we call cities + towns . size a lot, maybe make a helper method on tiles"
"@@ -1,8 +1,15 @@ from django.template import Library +from ...core.utils import get_country_name_by_code + register = Library() @register.simple_tag def get_formset_form(formset, index): return formset.forms[index] + + +@register.simple_tag +def get_country_by_code(country_code): + return get_country_name_by_code(country_code) ",I think this can be done via `get_language_info` `i18n` templatetag,"For the record: this is a bit ugly, but it will turn into a cleaner and more proper `fs.get_file` when migrating dvcfs to fsspec.","Perhaps instead of adding a new call for is_thrift, this could move to a different pattern. Maybe it could look for the class instead via isinstance. It looks like the deprecation plan for the associated `is_*` methods involved types via marker mixins.",Do you use this error code somewhere? It doesn't sound like an error code for collection.,"Here we import with alphabetical order, so please put this line after CallTransformer","One thought, just an idea, not a requirement, what if we called this `liveness_checking_required` ? or `requires_liveness_checking` so it's slightly different than the global feature flag we have? I feel like having separate names would make it easier to debug","Do we actually need the `# type: ignore` here? We don't have it in other places. Also, there is no listed return type for the method - maybe that's the reason there was a type failure?",Better to call this `paths_from_buildroot_iter()` (and below). `relative` is a vague term.,Please don't include general cleanup in otherwise unrelated files in your PR.,Is this named correctly?,"Maybe for the variable access we should provide access to the structure? Like if it is a list of items, it should be a list of items, not always a string that they will need to parse? I also understand the reason for always a string, to resemble the native env-vars, just a question."
"@@ -647,7 +647,7 @@ function killme() /** * @brief Redirect to another URL and terminate this process. */ -function goaway($path) +function goaway($path = '') { if (strstr(normalise_link($path), 'http://')) { $url = $path; ",Interesting for #5907 So I will rename it from `System::redirectTo($url)` to `System::redirect($to = '');` :-),"The `millis()` function should only return 0 before the timer starts, and then only once every 49 days. And of course, 0xFFFFFFFF + 1 is also 0.","Why `@protected`? Why should this be overridden? Trailing underscore means `@private`, so would have to be removed.",Whats going on here? `((X * Y)/Z) * Z` = `X * Y` is it not?,Do you really need to mkdirs() here? I would think you just need `project.prepare()` which will make that target folder if necessary. Can you try that instead?,Forgot to pass `params` to `fetchAccounts` here ),"Without being able to reproduce this, this is likely enough. Ideally, if we can run this code on an impacted site and confirm it isn't the `$plugins` that is a problematic. (I don't see how, but I don't trust myself).","`#warn` won't give us the call stack, this has to be an `#error`.",Please put the `Trim` inside `FoldToASCII`,"Since you're editing that line, could you add a space after the `!` to make it super clean?",Is there any change in the way the plugins consume handlebars3 now? Do plugin developers need to do any change? or are the plugins going to stop working because of that or trigger a 404 in the browser console?
"@@ -79,6 +79,18 @@ def test_lcmv(): assert_raises(ValueError, lcmv, evoked, forward, noise_cov, data_cov, reg=0.01, pick_ori=normal) + # Test picking normal orientation + stc_normal = lcmv(evoked, forward_surf_ori, noise_cov, data_cov, reg=0.01, + pick_ori=normal) + + assert_true((np.abs(stc_normal.data) <= stc.data + 0.8).all()) + + # Test picking source orientation maximizing output source power + stc_max_power = lcmv(evoked, forward, noise_cov, data_cov, reg=0.01, + pick_ori=max-power) + + assert_true((np.abs(stc_max_power.data) <= stc.data + 1).all()) + # Test if fixed forward operator is detected when picking normal or # max-power orientation assert_raises(ValueError, lcmv, evoked, forward_fixed, noise_cov, data_cov, ","why `+0.8`? shouldn't it always be lower? i.e., `np.abs(stc_normal.data) <= stc.data` should hold",we never use np.testing outside of tests. Also shape are tuples so == works fine.,maybe add a link to the FAQ section.,use lower case? `Type` -> `type`,"You can remove these too. Below do: `var northEast = projection.project(cart, viewExtentCVNorthEast);` and remove `position`. Same thing for `southWest`.",just to check would: sum([_unpack_epochs(epoch) for epoch in epochs]) work too?,"A problem with inserting new arguments is that it breaks backwards compatibility in cases where people call the function with non keyword arguments (`read_raw_kit(input_fname, mrk, elp, ...)`). Before making this change we should be sure that nobody is using this function in their scripts that way. Otherwise the safer alternative is to add new arguments at the end.",Maybe create a temporary for the outputs and subsequently unpack? The braces around the function call seems strange.,Why do we intentionally discard the net price here?,Should this be configurable? i.e on by default but able to be turned off.. Should it be able to be disabled at compile time? I had to do similar things for #12745,a more elegant way to do this would be through a `getEngineContext()` method that reinits lazily
"@@ -1,6 +1,6 @@ require Rails.root.join('lib', 'config_validator.rb') -Figaro.require_keys( +Figaro.require_keys([ 'attribute_encryption_key', 'database_statement_timeout', 'disallow_all_web_crawlers', ",I vote to keep the splat/`*args`,"This service supports updating tags via the `TagResource` and `UntagResource` API calls, which means it can be added to `aws/internal/keyvaluetags/generators/updatetags/main.go` as well for completeness. Will add its service entry and generate the new update function on merge.",Renaming this variable `arch` and flipping the values/logic in the surrounding code would make this a bit less confusing. Double negatives FTL where avoidable,remove the empty line,"At some point in this function, the quadtree should know (or could know) if we reached a leaf node, and we could use this to let the tile's billboards know that we reached the maximum level and they don't need updates.","common-min.js is is a generated file. It shouldn't be included here. In fact, it's generated from this list of files, so I'm surprised that this helps.",The `TopTags` at the beginning of the file is now unused and can be removed as well.,"Oopsie, files should have a blank line at the end.","_I think_ this is the correct way to freeze this array, but I'm open to any suggestions to improve it (or fix it altogether if I'm not even close to how it should be   )","The name should be `register_layer`, it's more meaningful.",@mdorier can you condition this on whether `self.run_tests` is `True`? by default it will be off. Otherwise I think the result may be unexpected given the python test dependency.
"@@ -1094,7 +1094,7 @@ KUMASCRIPT_URL_TEMPLATE = 'http://developer.mozilla.org:9080/docs/{path}' ES_DISABLED = True ES_LIVE_INDEX = False -LOG_LEVEL = logging.WARN +LOG_LEVEL = logging.DEBUG SYSLOG_TAG = 'http_app_kuma' LOGGING = { ","Whoops, did these `settings.py` changes sneak in? Should these be in `settings_local.py`?","/cc @choumx I can't tell if this value is actually exposed to publishers. If so, this isn't safe to change.",this should use `shlex.quote`,fixes missing return in previous PR,"Perhaps instead of adding a new call for is_thrift, this could move to a different pattern. Maybe it could look for the class instead via isinstance. It looks like the deprecation plan for the associated `is_*` methods involved types via marker mixins.","You can remove these too. Below do: `var northEast = projection.project(cart, viewExtentCVNorthEast);` and remove `position`. Same thing for `southWest`.",  Interesting! I didn't know anything about this before. So this allows us to refresh an access token without the user needing to be present and authorize the refresh?,Is this the group we wanted enabled by default?,shouldnt this be `$localStorage.authenticationToken` ? @cicoub13,It is slightly cleaner to just pass `context` through and only access `context.webgl2` in `combineShader`. Also this lets us access any other properties of `context` in the future.,"@hyles-lineata, what's this marker for?"
"@@ -88,12 +88,12 @@ abstract class WPCOM_JSON_API_Comment_Endpoint extends WPCOM_JSON_API_Endpoint { && $this->api->token_details['user']['display_name'] === $comment->comment_author ) { - $user_can_read_coment = true; + $user_can_read_comment = true; } else { - $user_can_read_coment = current_user_can( 'edit_comment', $comment->comment_ID ); + $user_can_read_comment = current_user_can( 'edit_posts' ); } - if ( !$user_can_read_coment ) { + if ( !$user_can_read_comment ) { return new WP_Error( 'unauthorized', 'User cannot read unapproved comment', 403 ); } } ","Since you're editing that line, could you add a space after the `!` to make it super clean?",Avoid variables with short names like $b. Configured minimum length is 3.,Forgot to pass `params` to `fetchAccounts` here ),"I think it's better to have the different classes each have their own loggers, rather than having them all share the `Migrations.class` logger. By having different loggers, users can more easily filter logs and can also configure different log levels for the different loggers. I assume your motivation for switching to a shared logger was so that the execution time would be logged by the same logger as the other messages from the command execution itself? I don't have a great solution but one option could be to have each command implement a simple `getLogger()` method, which we can then call here.",added: stop loop on exception,Can you describe this change?,"`#warn` won't give us the call stack, this has to be an `#error`.",Interesting for #5907 So I will rename it from `System::redirectTo($url)` to `System::redirect($to = '');` :-),"Without being able to reproduce this, this is likely enough. Ideally, if we can run this code on an impacted site and confirm it isn't the `$plugins` that is a problematic. (I don't see how, but I don't trust myself).",Whats going on here? `((X * Y)/Z) * Z` = `X * Y` is it not?,Please put the `Trim` inside `FoldToASCII`
"@@ -43,6 +43,11 @@ func NewPlan(ctx *plugin.Context, target *Target, prev *Snapshot, source Source, olds := make(map[resource.URN]*resource.State) if prev != nil { for _, oldres := range prev.Resources { + // Ignore resources that are pending deletion; these should not be recorded in the LUT. + if oldres.Delete { + continue + } + urn := oldres.URN contract.Assert(olds[urn] == nil) olds[urn] = oldres ",What the heck is a LUT?  ,I think a better place for this would be inside of `broadcaster#Start()`,I assume that there's some hidden invariant here that `data.outputSteps[0]` is correct. Should we be asserting something about `step.Op` at this point? Would it make more sense to write the above as a range like we have for Create/Replace?,why doesn't this try calling t.getAdminPermission()?,I'm not in love with instantiating `challengeTLSProvider` & `challengeHTTPProvider` here.,not needed because it's not a pointer on a slice.,"Should we have utility functions that delineate which non-successful BuildPhases are set by the build pod (where it is *currently* just Failed) and which are set outside of the build pod (i.e. BuildPhaseError), in case those two lists change over time?",I was intentional to return `storeID` instead of `peer` to avoid alloc too many IDs during replacement check.,"I see, the provider-level region skips the field validation. May be add a mention about this here?","There's only one set of `mapByResourceAndAction` and `methodsInfo`, so they're no longer passed in, but retrieved in the introspection code.","@rhatdan question, does the first docker here need to be capped?"
"@@ -812,10 +812,8 @@ func (mod *modContext) genNestedTypes(member interface{}, resourceType bool) []d // and if it appears in an input object and/or output object. mod.getTypes(member, tokens) - isK8s := isKubernetesPackage(mod.pkg) - var typs []docNestedType - for token, tyUsage := range tokens { + for token := range tokens { for _, t := range mod.pkg.Types { switch typ := t.(type) { case *schema.ObjectType: ",All or most of this deletion was related to generating the per-language API doc link for each object type.,"I see, the provider-level region skips the field validation. May be add a mention about this here?",I assume that there's some hidden invariant here that `data.outputSteps[0]` is correct. Should we be asserting something about `step.Op` at this point? Would it make more sense to write the above as a range like we have for Create/Replace?,why doesn't this try calling t.getAdminPermission()?,"There's only one set of `mapByResourceAndAction` and `methodsInfo`, so they're no longer passed in, but retrieved in the introspection code.",This log line was added by me. I think it won't hurt but it simplifies a debugging process.,What the heck is a LUT?  ,Shouldn't we be returning the error if there is an error here? I noticed you have a todo below to find out why the statement below is running when there is an error.,"@CecileRobertMichon do you have any thoughts on doing this override here? Is this preferable to the pattern we have currently, where we pass along upgrade context through the code flow and do upgrade-specific mutations during defaults enforcement?",not needed because it's not a pointer on a slice.,Why do we also need this if we have a runtime override? Can't we just used that?
"@@ -146,6 +146,16 @@ public class SCMPipelineManager implements PipelineManager { pipelineFactory.setProvider(replicationType, provider); } + @VisibleForTesting + public void setAllowPipelineCreation(boolean newState) { + this.allowPipelineCreation.set(newState); + } + + @VisibleForTesting + public boolean getAllowPipelineCreation() { + return allowPipelineCreation.get(); + } + protected void initializePipelineState() throws IOException { if (pipelineStore.isEmpty()) { LOG.info(No pipeline exists in current db); ","I would suggest to use pipelineCreationAllowed as the internal state name, it makes the code easier to read out as I I see. I know this is a regular getter and and setter pair, but... In the tests, the set method is always called with true as the parameter, so I suggest to call this method simply allowPipelineCreation() without a parameter, the getter part of the pair in this case can be called as isPipelineCreationAllowed(). This suggestion is simply about expressions from the usage point of view, and I don't have a strong opinion on this, however if we want to keep this name and want to name it as a regular getter setter as it is suggested by the books then we should use isAllowPipelineCreation as the getter name.",Do you really need to mkdirs() here? I would think you just need `project.prepare()` which will make that target folder if necessary. Can you try that instead?,"it would be better if we give it a big enough initial size, such as `(int) (methods.size() / 0.75f) + 1`",Can we rename `AVRO_SCHEMA_FULL_NAME` to `DEFAULT_AVRO_SCHEMA_FULL_NAME` please?,When implementing my own debug mode VS suggested; internal bool ExperimentalSearch { get; set; } = false;,Please put the `Trim` inside `FoldToASCII`,Remove the cast,a more elegant way to do this would be through a `getEngineContext()` method that reinits lazily,"I think it's better to have the different classes each have their own loggers, rather than having them all share the `Migrations.class` logger. By having different loggers, users can more easily filter logs and can also configure different log levels for the different loggers. I assume your motivation for switching to a shared logger was so that the execution time would be logged by the same logger as the other messages from the command execution itself? I don't have a great solution but one option could be to have each command implement a simple `getLogger()` method, which we can then call here.",No need to add this since `EventListenerManager` doesn't have any `@Managed` annotations.,"`#warn` won't give us the call stack, this has to be an `#error`."
"@@ -319,7 +319,7 @@ func (s *StoreInfo) regionScoreV2(delta int64, deviation int) float64 { score = (K + M*(math.Log(C)-math.Log(A-F+1))/(C-A+F-1)) * R } else { // When remaining space is less then F, the score is mainly determined by available space. - score = (K+M*math.Log(C)/C)*R + (F-A)*(K+M*math.Log(F)/F) + score = (K+M*math.Log(C)/C)*R + B*(F-A)*(K+M*math.Log(F)/F) } return score / math.Max(s.GetRegionWeight(), minWeight) } ",can we make F configuration and set to a more suitable default value?,Shouldn't we be returning the error if there is an error here? I noticed you have a todo below to find out why the statement below is running when there is an error.,Why can we skip sync when `divisor` becomes greater?,"This is only true for `hf_version >= HF_VERSION_2021_SCALING`, otherwise it is `min(Mb, 1.4*Ml)`.",Standards: Please add braces to this `else`.,`var typesToSubscribe = messageTypesHandled.Where(eventType => !requireExplicitRouting || publishers.GetPublisherFor(eventType).Any()).ToList();` this part needs to be changed.,"Instead of `vpm->purpose != X509_PURPOSE_SSL_SERVER` it would have to be `vpm->purpose == X509_PURPOSE_SSL_CLIENT`. Otherwise, this breaks `X509_PURPOSE_SMIME_SIGN` and possibly others.",I wonder if this should really be an octet_string instead of an octet_ptr?,seems this loop is a good canditate to be replaced with a for loop,"It's really hard to follow this, why don't you just simply allocate per-RDG used domain bitmap for all groups at the very beginning (Just like what we did for other bitmaps)?",I'd recommend considering semantics that enforces the absolute path check only after prepending the include_dir. IMO it would be much more useful.
"@@ -31,6 +31,7 @@ from paddle.fluid.dygraph.dygraph_to_static.loop_transformer import LoopTransfor from paddle.fluid.dygraph.dygraph_to_static.print_transformer import PrintTransformer from paddle.fluid.dygraph.dygraph_to_static.return_transformer import ReturnTransformer from paddle.fluid.dygraph.dygraph_to_static.tensor_shape_transformer import TensorShapeTransformer +from paddle.fluid.dygraph.dygraph_to_static.cast_transformer import CastTransformer from paddle.fluid.dygraph.dygraph_to_static.static_analysis import StaticAnalysisVisitor from paddle.fluid.dygraph.dygraph_to_static.utils import get_attribute_full_name ","Here we import with alphabetical order, so please put this line after CallTransformer","This line doesn't actually do anything, because you're just importing a submodule into a place it was already accessible. Before this line, I could do `from allennlp.semparse.contexts import atis_tables` in code outside of `semparse`, and this line lets me do exactly the same thing. In contrast, the line above takes something that was only accessible in a submodule and makes it accessible here. So before, you had to do `from allennlp.semparse.contexts.table_question_knowledge_graph import TableQuestionKnowledgeGraph`, and after, you can do `from allennlp.semparse.contexts import TableQuestionKnowledgeGraph`.",The `TopTags` at the beginning of the file is now unused and can be removed as well.,"we should avoid manual edits to the generated files, right?","/cc @choumx I can't tell if this value is actually exposed to publishers. If so, this isn't safe to change.","this should also be done for other properties (conflicts, provides and replaces are also package links)",Do you use this error code somewhere? It doesn't sound like an error code for collection.,@garyli1019 : Is this one of the places where we are missing the cleanup of resources ?,I think you'd better move this class into proper one. It's used in binding method only.,I think this can be done via `get_language_info` `i18n` templatetag,"Perhaps instead of adding a new call for is_thrift, this could move to a different pattern. Maybe it could look for the class instead via isinstance. It looks like the deprecation plan for the associated `is_*` methods involved types via marker mixins."
"@@ -720,8 +720,8 @@ def write_protocol_deps_cache(proto_deps: Dict[str, Set[str]], def write_plugins_snapshot(manager: BuildManager) -> None: Write snapshot of versions and hashes of currently active plugins. - name = os.path.join(_cache_dir_prefix(manager), '@plugins_snapshot.json') - if not atomic_write(name, json.dumps(manager.plugins_snapshot), '\n'): + name = '@plugins_snapshot.json' + if not manager.metastore.write(name, json.dumps(manager.plugins_snapshot)): manager.errors.set_file(_cache_dir_prefix(manager), None) manager.errors.report(0, 0, Error writing plugins snapshot, blocker=True) ",This should really be a defined constant.,Are we sure that this will not return any forbidden characters for the path file?,I'll update docs to match this.,just to check would: sum([_unpack_epochs(epoch) for epoch in epochs]) work too?,You missed a space. Also you can use `f'strings'` if you want!,"I don't see how this branch can ever be entered - when this condition is true, the condition of the branch above will be true, and this won't get entered.","why `+0.8`? shouldn't it always be lower? i.e., `np.abs(stc_normal.data) <= stc.data` should hold",Maybe create a temporary for the outputs and subsequently unpack? The braces around the function call seems strange.,@GuillaumeFavelier can you avoid such cosmetic changes? it makes diff longer to read for little gain. thx,"Nice catch, can we fix the indentation ? And there is another PR same with this, can we close that ?","I can understand the sequence size being configurable when you're using the dummy decoder, but does it make sense to override it when using a real decoder? IMO, the code should only allow the `--seq` option to be set when `-m_de` is unspecified, and otherwise derive the sequence size from the decoder's input shape."
"@@ -38,7 +38,10 @@ class ProfileParser(object): include = include[:-1] self.includes.append(include) else: - name, value = line.split(=, 1) + try: + name, value = line.split(=, 1) + except ValueError as error: + raise ConanParsingError(Error while parsing line %i: '%s' % (counter, line)) name = name.strip() if   in name: raise ConanException(The names of the variables cannot contain spaces) ","Let's throw a generic ``ConanException``. New exceptions will be introduced from now on, only if it is going to be captured and processed somewhere else. Let's keep it simple.","If you remove `visit_mypy_file` from the class (I think that it's unused), this will be completely reasonable, since this will be reference to something outside the AST node we are transforming.","Create a new `PipelineHelper` to do compile, which could inherited from `CollectiveHelper`. As `PipelineHelper` is specific for pipeline, it could be put into corresponding meta optimizer.","Could this be breaking? I think it shouldn't, the aggregated_components is used only by the new generators, and it makes sense that aggregating the components in a single cppinfo, keeps the root properties. The aggregation cannot be done for the component's properties because they cannot be aggregated but keeping the root one make sense. right?","For the record: this is a bit ugly, but it will turn into a cleaner and more proper `fs.get_file` when migrating dvcfs to fsspec.",Why no type annotations here?,"Maybe for the variable access we should provide access to the structure? Like if it is a list of items, it should be a list of items, not always a string that they will need to parse? I also understand the reason for always a string, to resemble the native env-vars, just a question.",use lower case? `Type` -> `type`,we never use np.testing outside of tests. Also shape are tuples so == works fine.,"Do you check path representation, when you print it? If I not mistaken, it will be printed like PosixPath('path')","A problem with inserting new arguments is that it breaks backwards compatibility in cases where people call the function with non keyword arguments (`read_raw_kit(input_fname, mrk, elp, ...)`). Before making this change we should be sure that nobody is using this function in their scripts that way. Otherwise the safer alternative is to add new arguments at the end."
"@@ -2220,6 +2220,16 @@ describe User do end end + describe Destroying a user with security key do + let!(:security_key) { Fabricate(:user_security_key_with_random_credential, user: user) } + fab!(:admin) { Fabricate(:admin) } + + it removes the security key do + UserDestroyer.new(admin).destroy(user) + expect(UserSecurityKey.where(user_id: user.id).count).to eq(0) + end + end + describe 'Secure identifier for a user which is a string other than the ID used to identify the user in some cases e.g. security keys' do describe '#create_or_fetch_secure_identifier' do context 'if the user already has a secure identifier' do ",Isn't `admin` fabricated earlier?,why do you do this?,"I don't know why we used to render `Reminder: You used`, but I took the liberty of lowercasing it because...grammar.",Is this named correctly?,"this 'resend email confirmation' link is not currently in designs, hence the removal -- will discuss with ryan t and figure out where we can slide it...","we call cities + towns . size a lot, maybe make a helper method on tiles","I changed this error message because I feel the main piece of information is the link that was passed in, not the syntax for the liquid tag.",  Interesting! I didn't know anything about this before. So this allows us to refresh an access token without the user needing to be present and authorize the refresh?,Metrics/LineLength: Line is too long. [122/120],"so one thing to note is that avialble_hex should return an array of edges, what you have now is a boolean which is hacky and sort of works, but is not consistent with how this method is used elsewhere","Do we actually need the `# type: ignore` here? We don't have it in other places. Also, there is no listed return type for the method - maybe that's the reason there was a type failure?"
"@@ -35,4 +35,9 @@ spec: <%_ } _%> ports: - name: http + <%_ if (app.applicationType === 'microservice' || app.applicationType === 'uaa') { _%> + port: 80 + targetPort: <%= app.serverPort %> + <%_ } else { _%> port: <%= app.serverPort %> + <%_ } _%> ","Unless there is a really good reason for this, I'd prefer using the condition : `!app.serviceDiscoveryType || app.applicationType === 'uaa'` -> so it will be specific to UAA and will not impact the other option as the other options works well with Kubernetes",Renaming this variable `arch` and flipping the values/logic in the surrounding code would make this a bit less confusing. Double negatives FTL where avoidable,"/cc @choumx I can't tell if this value is actually exposed to publishers. If so, this isn't safe to change.",Here `id=modalThreadsMetrics` is not best reference for `aria-describedby`. `id=modalThreadsMetrics{{ thread.threadId }}` is unused. Maybe put `{{ thread.threadName }}` into `span` and give it id which includes `{{ thread.threadId }}` and in table use the same id in `aria-describedby` attribute?,"_I think_ this is the correct way to freeze this array, but I'm open to any suggestions to improve it (or fix it altogether if I'm not even close to how it should be   )",Please put the `Trim` inside `FoldToASCII`,why do you do this?,"we should avoid manual edits to the generated files, right?",Interesting for #5907 So I will rename it from `System::redirectTo($url)` to `System::redirect($to = '');` :-),Remove the entire condition.,"Perhaps instead of adding a new call for is_thrift, this could move to a different pattern. Maybe it could look for the class instead via isinstance. It looks like the deprecation plan for the associated `is_*` methods involved types via marker mixins."
"@@ -246,10 +246,10 @@ public class JPMSModuleInfoPlugin implements VerifierPlugin { } private void requires(Entry<String, Attrs> instruction, Analyzer analyzer, Packages index, - ModuleInfoBuilder builder) { + Parameters moduleInfoOptions, ModuleInfoBuilder builder) throws Exception { String eeAttribute = instruction.getValue() - .get(ee); + .get(Constants.EE_ATTRIBUTE); EE moduleEE = (eeAttribute != null) ? EE.valueOf(eeAttribute) : DEFAULT_MODULE_EE; ","You should make this `orElseGet` to avoid all the work until it is needed. `orElse` is good when you already have the else value handy. But it you have to go to some work to make the else value, `orElseGet` can avoid that work when you don't need the else value.",why is this required? the cache already contains the subject (via `Cache.withSubject()`),"it would be better if we give it a big enough initial size, such as `(int) (methods.size() / 0.75f) + 1`",Can we rename `AVRO_SCHEMA_FULL_NAME` to `DEFAULT_AVRO_SCHEMA_FULL_NAME` please?,"I'd put this method in a PR with at least one usage of it - inClientSpan / withClientSpan are quite clear here, but not this method which isn't used. One way to keep PRs small is to change just one usage in one PR, and remaining usages in a mechanical way in another.",we should assert thet the error message is meaningful here,@anuragaw let's export this via the template response (listIsos response should return this key) and we're golden!,Or remove status :-),"Note that `GetPropertyName` is marked with `AggressiveInline` but `LookupProperty` is not (it used to be, but there became 4 references to it over time causing code bloat).","Do either LocalName or NamespaceURI have side-effects, e.g. advancing the reader, throwing exceptions if something couldn't be parsed, etc.?",This matches the pattern from the recent change to lib/Runtime/Library/BoundFunction.cpp
